#   H  BESS99(1999/08)
#   <E>  Elo  Eup   y   ystat_lo  ystat_up  ysyst_lo  ysyst_up  yerrtot_lo  yerrtot_up
1.170300e+00 1.152996e+00 1.188996e+00 9.880000e+02 2.000000e+01 2.000000e+01 7.600000e+01 7.600000e+01 7.858753e+01 7.858753e+01
1.209184e+00 1.188996e+00 1.230996e+00 1.040000e+03 2.000000e+01 2.000000e+01 7.000000e+01 7.000000e+01 7.280110e+01 7.280110e+01
1.254549e+00 1.230996e+00 1.279996e+00 1.120000e+03 2.000000e+01 2.000000e+01 7.000000e+01 7.000000e+01 7.280110e+01 7.280110e+01
1.306935e+00 1.279996e+00 1.335996e+00 1.100000e+03 2.000000e+01 2.000000e+01 7.000000e+01 7.000000e+01 7.280110e+01 7.280110e+01
1.367731e+00 1.335996e+00 1.401996e+00 1.090000e+03 2.000000e+01 2.000000e+01 7.000000e+01 7.000000e+01 7.280110e+01 7.280110e+01
1.439019e+00 1.401996e+00 1.478996e+00 1.050000e+03 1.000000e+01 1.000000e+01 6.000000e+01 6.000000e+01 6.082763e+01 6.082763e+01
1.522266e+00 1.478996e+00 1.568996e+00 9.850000e+02 1.300000e+01 1.300000e+01 5.700000e+01 5.700000e+01 5.846366e+01 5.846366e+01
1.619477e+00 1.568996e+00 1.673996e+00 9.330000e+02 1.200000e+01 1.200000e+01 5.200000e+01 5.200000e+01 5.336666e+01 5.336666e+01
1.732658e+00 1.673996e+00 1.795996e+00 8.570000e+02 1.000000e+01 1.000000e+01 4.700000e+01 4.700000e+01 4.805206e+01 4.805206e+01
1.864279e+00 1.795996e+00 1.937996e+00 8.320000e+02 1.000000e+01 1.000000e+01 4.400000e+01 4.400000e+01 4.512206e+01 4.512206e+01
2.019666e+00 1.937996e+00 2.107996e+00 7.240000e+02 8.000000e+00 8.000000e+00 3.800000e+01 3.800000e+01 3.883298e+01 3.883298e+01
2.199426e+00 2.107996e+00 2.297996e+00 6.600000e+02 8.000000e+00 8.000000e+00 3.500000e+01 3.500000e+01 3.590265e+01 3.590265e+01
2.403876e+00 2.297996e+00 2.517996e+00 5.580000e+02 6.000000e+00 6.000000e+00 3.000000e+01 3.000000e+01 3.059412e+01 3.059412e+01
2.647676e+00 2.517996e+00 2.787996e+00 4.910000e+02 6.000000e+00 6.000000e+00 2.600000e+01 2.600000e+01 2.668333e+01 2.668333e+01
2.932366e+00 2.787996e+00 3.087996e+00 3.930000e+02 5.000000e+00 5.000000e+00 2.100000e+01 2.100000e+01 2.158703e+01 2.158703e+01
3.261036e+00 3.087996e+00 3.447996e+00 3.110000e+02 4.000000e+00 4.000000e+00 1.700000e+01 1.700000e+01 1.746425e+01 1.746425e+01
3.649876e+00 3.447996e+00 3.867996e+00 2.610000e+02 3.000000e+00 3.000000e+00 1.500000e+01 1.500000e+01 1.529706e+01 1.529706e+01
4.103526e+00 3.867996e+00 4.357996e+00 1.980000e+02 3.000000e+00 3.000000e+00 1.100000e+01 1.100000e+01 1.140175e+01 1.140175e+01
4.627386e+00 4.357996e+00 4.917996e+00 1.520000e+02 2.000000e+00 2.000000e+00 9.000000e+00 9.000000e+00 9.219544e+00 9.219544e+00
5.235346e+00 4.917996e+00 5.577996e+00 1.150000e+02 2.000000e+00 2.000000e+00 7.000000e+00 7.000000e+00 7.280110e+00 7.280110e+00
5.948226e+00 5.577996e+00 6.347996e+00 9.280000e+01 1.500000e+00 1.500000e+00 5.400000e+00 5.400000e+00 5.604463e+00 5.604463e+00
6.780696e+00 6.347996e+00 7.247996e+00 6.680000e+01 1.200000e+00 1.200000e+00 3.900000e+00 3.900000e+00 4.080441e+00 4.080441e+00
7.752806e+00 7.247996e+00 8.297996e+00 4.820000e+01 3.000000e-01 3.000000e-01 2.900000e+00 2.900000e+00 2.915476e+00 2.915476e+00
8.884616e+00 8.297996e+00 9.517996e+00 3.340000e+01 2.000000e-01 2.000000e-01 2.000000e+00 2.000000e+00 2.009975e+00 2.009975e+00
1.020083e+01 9.517996e+00 1.093800e+01 2.430000e+01 2.000000e-01 2.000000e-01 1.500000e+00 1.500000e+00 1.513275e+00 1.513275e+00
1.175470e+01 1.093800e+01 1.263800e+01 1.600000e+01 1.000000e-01 1.000000e-01 1.000000e+00 1.000000e+00 1.004988e+00 1.004988e+00
1.355230e+01 1.263800e+01 1.453800e+01 1.160000e+01 1.000000e-01 1.000000e-01 7.000000e-01 7.000000e-01 7.071068e-01 7.071068e-01
1.559680e+01 1.453800e+01 1.673800e+01 7.880000e+00 7.000000e-02 7.000000e-02 4.800000e-01 4.800000e-01 4.850773e-01 4.850773e-01
1.803480e+01 1.673800e+01 1.943800e+01 5.520000e+00 6.000000e-02 6.000000e-02 3.400000e-01 3.400000e-01 3.452535e-01 3.452535e-01
2.088170e+01 1.943800e+01 2.243800e+01 3.790000e+00 5.000000e-02 5.000000e-02 2.300000e-01 2.300000e-01 2.353720e-01 2.353720e-01
