#   H  BESS97(1997/07)
#   <E>  Elo  Eup   y   ystat_lo  ystat_up  ysyst_lo  ysyst_up  yerrtot_lo  yerrtot_up
1.170300e+00 1.152996e+00 1.188996e+00 1.830000e+03 3.000000e+01 3.000000e+01 1.300000e+02 1.300000e+02 1.334166e+02 1.334166e+02
1.209184e+00 1.188996e+00 1.230996e+00 1.910000e+03 2.000000e+01 2.000000e+01 1.300000e+02 1.300000e+02 1.315295e+02 1.315295e+02
1.254549e+00 1.230996e+00 1.279996e+00 1.920000e+03 2.000000e+01 2.000000e+01 1.200000e+02 1.200000e+02 1.216553e+02 1.216553e+02
1.306935e+00 1.279996e+00 1.335996e+00 1.920000e+03 2.000000e+01 2.000000e+01 1.200000e+02 1.200000e+02 1.216553e+02 1.216553e+02
1.367731e+00 1.335996e+00 1.401996e+00 1.840000e+03 2.000000e+01 2.000000e+01 1.100000e+02 1.100000e+02 1.118034e+02 1.118034e+02
1.439019e+00 1.401996e+00 1.478996e+00 1.750000e+03 2.000000e+01 2.000000e+01 1.000000e+02 1.000000e+02 1.019804e+02 1.019804e+02
1.522266e+00 1.478996e+00 1.568996e+00 1.660000e+03 2.000000e+01 2.000000e+01 9.000000e+01 9.000000e+01 9.219544e+01 9.219544e+01
1.619477e+00 1.568996e+00 1.673996e+00 1.490000e+03 1.000000e+01 1.000000e+01 8.000000e+01 8.000000e+01 8.062258e+01 8.062258e+01
1.732658e+00 1.673996e+00 1.795996e+00 1.370000e+03 1.000000e+01 1.000000e+01 7.000000e+01 7.000000e+01 7.071068e+01 7.071068e+01
1.864279e+00 1.795996e+00 1.937996e+00 1.200000e+03 1.000000e+01 1.000000e+01 6.000000e+01 6.000000e+01 6.082763e+01 6.082763e+01
2.019666e+00 1.937996e+00 2.107996e+00 1.070000e+03 1.000000e+01 1.000000e+01 6.000000e+01 6.000000e+01 6.082763e+01 6.082763e+01
2.199426e+00 2.107996e+00 2.297996e+00 8.930000e+02 8.000000e+00 8.000000e+00 4.600000e+01 4.600000e+01 4.669047e+01 4.669047e+01
2.403876e+00 2.297996e+00 2.517996e+00 7.490000e+02 7.000000e+00 7.000000e+00 3.800000e+01 3.800000e+01 3.863936e+01 3.863936e+01
2.647676e+00 2.517996e+00 2.787996e+00 6.090000e+02 6.000000e+00 6.000000e+00 3.100000e+01 3.100000e+01 3.157531e+01 3.157531e+01
2.932366e+00 2.787996e+00 3.087996e+00 5.010000e+02 5.000000e+00 5.000000e+00 2.500000e+01 2.500000e+01 2.549510e+01 2.549510e+01
3.261036e+00 3.087996e+00 3.447996e+00 4.030000e+02 4.000000e+00 4.000000e+00 2.000000e+01 2.000000e+01 2.039608e+01 2.039608e+01
3.649876e+00 3.447996e+00 3.867996e+00 3.140000e+02 3.000000e+00 3.000000e+00 1.600000e+01 1.600000e+01 1.627882e+01 1.627882e+01
4.103526e+00 3.867996e+00 4.357996e+00 2.390000e+02 3.000000e+00 3.000000e+00 1.200000e+01 1.200000e+01 1.236932e+01 1.236932e+01
4.627386e+00 4.357996e+00 4.917996e+00 1.830000e+02 2.000000e+00 2.000000e+00 9.000000e+00 9.000000e+00 9.219544e+00 9.219544e+00
5.235346e+00 4.917996e+00 5.577996e+00 1.390000e+02 2.000000e+00 2.000000e+00 7.000000e+00 7.000000e+00 7.280110e+00 7.280110e+00
5.948226e+00 5.577996e+00 6.347996e+00 1.000000e+02 1.000000e+00 1.000000e+00 5.000000e+00 5.000000e+00 5.099020e+00 5.099020e+00
6.780696e+00 6.347996e+00 7.247996e+00 7.540000e+01 1.100000e+00 1.100000e+00 3.700000e+00 3.700000e+00 3.860052e+00 3.860052e+00
7.752806e+00 7.247996e+00 8.297996e+00 5.330000e+01 1.300000e+00 1.300000e+00 2.600000e+00 2.600000e+00 2.906888e+00 2.906888e+00
8.884616e+00 8.297996e+00 9.517996e+00 3.650000e+01 1.000000e+00 1.000000e+00 1.800000e+00 1.800000e+00 2.059126e+00 2.059126e+00
1.020083e+01 9.517996e+00 1.093800e+01 2.730000e+01 8.000000e-01 8.000000e-01 1.300000e+00 1.300000e+00 1.526434e+00 1.526434e+00
1.175470e+01 1.093800e+01 1.263800e+01 1.860000e+01 6.000000e-01 6.000000e-01 9.000000e-01 9.000000e-01 1.081665e+00 1.081665e+00
1.355230e+01 1.263800e+01 1.453800e+01 1.250000e+01 5.000000e-01 5.000000e-01 6.000000e-01 6.000000e-01 7.810250e-01 7.810250e-01
1.559680e+01 1.453800e+01 1.673800e+01 8.630000e+00 3.700000e-01 3.700000e-01 4.200000e-01 4.200000e-01 5.597321e-01 5.597321e-01
1.803480e+01 1.673800e+01 1.943800e+01 5.710000e+00 2.800000e-01 2.800000e-01 2.800000e-01 2.800000e-01 3.959798e-01 3.959798e-01
2.088170e+01 1.943800e+01 2.243800e+01 3.680000e+00 2.100000e-01 2.100000e-01 1.800000e-01 1.800000e-01 2.765863e-01 2.765863e-01
