#   H  BESS98(1998/07)
#   <E>  Elo  Eup   y   ystat_lo  ystat_up  ysyst_lo  ysyst_up  yerrtot_lo  yerrtot_up
1.170300e+00 1.152996e+00 1.188996e+00 1.220000e+03 2.000000e+01 2.000000e+01 9.000000e+01 9.000000e+01 9.219544e+01 9.219544e+01
1.209184e+00 1.188996e+00 1.230996e+00 1.290000e+03 2.000000e+01 2.000000e+01 9.000000e+01 9.000000e+01 9.219544e+01 9.219544e+01
1.254549e+00 1.230996e+00 1.279996e+00 1.350000e+03 2.000000e+01 2.000000e+01 9.000000e+01 9.000000e+01 9.219544e+01 9.219544e+01
1.306935e+00 1.279996e+00 1.335996e+00 1.350000e+03 2.000000e+01 2.000000e+01 9.000000e+01 9.000000e+01 9.219544e+01 9.219544e+01
1.367731e+00 1.335996e+00 1.401996e+00 1.330000e+03 2.000000e+01 2.000000e+01 8.000000e+01 8.000000e+01 8.246211e+01 8.246211e+01
1.439019e+00 1.401996e+00 1.478996e+00 1.270000e+03 2.000000e+01 2.000000e+01 8.000000e+01 8.000000e+01 8.246211e+01 8.246211e+01
1.522266e+00 1.478996e+00 1.568996e+00 1.240000e+03 1.000000e+01 1.000000e+01 7.000000e+01 7.000000e+01 7.071068e+01 7.071068e+01
1.619477e+00 1.568996e+00 1.673996e+00 1.160000e+03 1.000000e+01 1.000000e+01 7.000000e+01 7.000000e+01 7.071068e+01 7.071068e+01
1.732658e+00 1.673996e+00 1.795996e+00 1.070000e+03 1.000000e+01 1.000000e+01 6.000000e+01 6.000000e+01 6.082763e+01 6.082763e+01
1.864279e+00 1.795996e+00 1.937996e+00 9.790000e+02 1.000000e+01 1.000000e+01 5.200000e+01 5.200000e+01 5.295281e+01 5.295281e+01
2.019666e+00 1.937996e+00 2.107996e+00 8.670000e+02 9.000000e+00 9.000000e+00 4.600000e+01 4.600000e+01 4.687217e+01 4.687217e+01
2.199426e+00 2.107996e+00 2.297996e+00 7.540000e+02 8.000000e+00 8.000000e+00 4.000000e+01 4.000000e+01 4.079216e+01 4.079216e+01
2.403876e+00 2.297996e+00 2.517996e+00 6.450000e+02 7.000000e+00 7.000000e+00 3.500000e+01 3.500000e+01 3.569314e+01 3.569314e+01
2.647676e+00 2.517996e+00 2.787996e+00 5.440000e+02 6.000000e+00 6.000000e+00 2.900000e+01 2.900000e+01 2.961419e+01 2.961419e+01
2.932366e+00 2.787996e+00 3.087996e+00 4.470000e+02 5.000000e+00 5.000000e+00 2.400000e+01 2.400000e+01 2.451530e+01 2.451530e+01
3.261036e+00 3.087996e+00 3.447996e+00 3.620000e+02 4.000000e+00 4.000000e+00 2.000000e+01 2.000000e+01 2.039608e+01 2.039608e+01
3.649876e+00 3.447996e+00 3.867996e+00 2.900000e+02 3.000000e+00 3.000000e+00 1.600000e+01 1.600000e+01 1.627882e+01 1.627882e+01
4.103526e+00 3.867996e+00 4.357996e+00 2.240000e+02 3.000000e+00 3.000000e+00 1.300000e+01 1.300000e+01 1.334166e+01 1.334166e+01
4.627386e+00 4.357996e+00 4.917996e+00 1.710000e+02 2.000000e+00 2.000000e+00 1.000000e+01 1.000000e+01 1.019804e+01 1.019804e+01
5.235346e+00 4.917996e+00 5.577996e+00 1.270000e+02 2.000000e+00 2.000000e+00 7.000000e+00 7.000000e+00 7.280110e+00 7.280110e+00
5.948226e+00 5.577996e+00 6.347996e+00 9.950000e+01 1.500000e+00 1.500000e+00 5.800000e+00 5.800000e+00 5.990826e+00 5.990826e+00
6.780696e+00 6.347996e+00 7.247996e+00 7.080000e+01 1.200000e+00 1.200000e+00 4.200000e+00 4.200000e+00 4.368066e+00 4.368066e+00
7.752806e+00 7.247996e+00 8.297996e+00 5.010000e+01 2.000000e-01 2.000000e-01 3.000000e+00 3.000000e+00 3.006659e+00 3.006659e+00
8.884616e+00 8.297996e+00 9.517996e+00 3.450000e+01 1.000000e-01 1.000000e-01 2.100000e+00 2.100000e+00 2.102380e+00 2.102380e+00
1.020083e+01 9.517996e+00 1.093800e+01 2.410000e+01 1.000000e-01 1.000000e-01 1.500000e+00 1.500000e+00 1.503330e+00 1.503330e+00
1.175470e+01 1.093800e+01 1.263800e+01 1.650000e+01 1.000000e-01 1.000000e-01 1.000000e+00 1.000000e+00 1.004988e+00 1.004988e+00
1.355230e+01 1.263800e+01 1.453800e+01 1.200000e+01 1.000000e-01 1.000000e-01 7.000000e-01 7.000000e-01 7.071068e-01 7.071068e-01
1.559680e+01 1.453800e+01 1.673800e+01 7.960000e+00 5.000000e-02 5.000000e-02 4.900000e-01 4.900000e-01 4.925444e-01 4.925444e-01
1.803480e+01 1.673800e+01 1.943800e+01 5.610000e+00 4.000000e-02 4.000000e-02 3.400000e-01 3.400000e-01 3.423449e-01 3.423449e-01
2.088170e+01 1.943800e+01 2.243800e+01 3.910000e+00 3.000000e-02 3.000000e-02 2.400000e-01 2.400000e-01 2.418677e-01 2.418677e-01
2.413800e+01 2.243800e+01 2.603800e+01 2.510000e+00 2.000000e-02 2.000000e-02 1.000000e-01 1.000000e-01 1.019804e-01 1.019804e-01
