#   He  JACEE(1979+1980+1982+1983+1984+1986+1987+1988+1990+1994+1995)
#   <E>  Elo  Eup   y   ystat_lo  ystat_up  ysyst_lo  ysyst_up  yerrtot_lo  yerrtot_up
2.530000e+03 2.530000e+03 2.530000e+03 7.730000e-07 1.370000e-07 1.370000e-07 0.000000e+00 0.000000e+00 1.370000e-07 1.370000e-07
4.500000e+03 4.500000e+03 4.500000e+03 1.210000e-07 8.330000e-09 8.330000e-09 0.000000e+00 0.000000e+00 8.330000e-09 8.330000e-09
9.700000e+03 9.700000e+03 9.700000e+03 2.200000e-08 1.830000e-09 1.830000e-09 0.000000e+00 0.000000e+00 1.830000e-09 1.830000e-09
2.120000e+04 2.120000e+04 2.120000e+04 2.210000e-09 3.630000e-10 3.630000e-10 0.000000e+00 0.000000e+00 3.630000e-10 3.630000e-10
5.430000e+04 5.430000e+04 5.430000e+04 2.950000e-10 6.590000e-11 6.590000e-11 0.000000e+00 0.000000e+00 6.590000e-11 6.590000e-11
9.100000e+04 9.100000e+04 9.100000e+04 5.430000e-11 2.400000e-11 2.400000e-11 0.000000e+00 0.000000e+00 2.400000e-11 2.400000e-11
2.630000e+05 2.630000e+05 2.630000e+05 2.420000e-12 1.790000e-12 2.420000e-12 0.000000e+00 0.000000e+00 1.790000e-12 2.420000e-12
