#   Fe  JACEE(1979+1980+1982+1983+1984+1986+1987+1988+1990+1994+1995)
#   <E>  Elo  Eup   y   ystat_lo  ystat_up  ysyst_lo  ysyst_up  yerrtot_lo  yerrtot_up
4.700000e+02 4.700000e+02 4.700000e+02 4.310000e-07 2.390000e-07 2.390000e-07 0.000000e+00 0.000000e+00 2.390000e-07 2.390000e-07
7.000000e+02 7.000000e+02 7.000000e+02 1.330000e-07 4.860000e-08 4.860000e-08 0.000000e+00 0.000000e+00 4.860000e-08 4.860000e-08
1.040000e+03 1.040000e+03 1.040000e+03 2.990000e-08 1.220000e-08 1.220000e-08 0.000000e+00 0.000000e+00 1.220000e-08 1.220000e-08
1.600000e+03 1.600000e+03 1.600000e+03 7.390000e-09 2.800000e-09 2.800000e-09 0.000000e+00 0.000000e+00 2.800000e-09 2.800000e-09
3.400000e+03 3.400000e+03 3.400000e+03 3.570000e-09 1.190000e-09 1.190000e-09 0.000000e+00 0.000000e+00 1.190000e-09 1.190000e-09
1.100000e+04 1.100000e+04 1.100000e+04 1.030000e-10 5.420000e-11 5.420000e-11 0.000000e+00 0.000000e+00 5.420000e-11 5.420000e-11
9.500000e+04 9.500000e+04 9.500000e+04 2.310000e-12 1.850000e-12 2.310000e-12 0.000000e+00 0.000000e+00 1.850000e-12 2.310000e-12
