#   C  OGO1(1964/10-1965/11)
#   <E>  Elo  Eup   y   ystat_lo  ystat_up  ysyst_lo  ysyst_up  yerrtot_lo  yerrtot_up
4.250000e-02 3.450000e-02 4.920000e-02 3.800000e+00 8.200000e-01 8.200000e-01 0.000000e+00 0.000000e+00 8.200000e-01 8.200000e-01
5.910000e-02 4.920000e-02 6.920000e-02 4.420000e+00 7.500000e-01 7.500000e-01 0.000000e+00 0.000000e+00 7.500000e-01 7.500000e-01
8.360000e-02 6.920000e-02 9.860000e-02 4.890000e+00 5.400000e-01 5.400000e-01 0.000000e+00 0.000000e+00 5.400000e-01 5.400000e-01
1.238000e-01 9.860000e-02 1.468000e-01 5.770000e+00 6.000000e-01 6.000000e-01 0.000000e+00 0.000000e+00 6.000000e-01 6.000000e-01
1.719000e-01 1.468000e-01 1.926000e-01 6.780000e+00 7.100000e-01 7.100000e-01 0.000000e+00 0.000000e+00 7.100000e-01 7.100000e-01
