#   Be  OGO1(1965/03-1965/06)
#   <E>  Elo  Eup   y   ystat_lo  ystat_up  ysyst_lo  ysyst_up  yerrtot_lo  yerrtot_up
5.570000e-02 5.570000e-02 5.570000e-02 5.200000e-01 2.000000e-01 2.000000e-01 0.000000e+00 0.000000e+00 2.000000e-01 2.000000e-01
8.980000e-02 8.980000e-02 8.980000e-02 6.500000e-01 3.000000e-01 3.000000e-01 0.000000e+00 0.000000e+00 3.000000e-01 3.000000e-01
