#   O  Balloon(64/03-65/7)
#   <E>  Elo  Eup   y   ystat_lo  ystat_up  ysyst_lo  ysyst_up  yerrtot_lo  yerrtot_up
2.300000e-01 2.100000e-01 2.600000e-01 4.900000e+00 9.600000e-01 9.600000e-01 0.000000e+00 0.000000e+00 9.600000e-01 9.600000e-01
3.200000e-01 2.600000e-01 3.800000e-01 5.300000e+00 5.500000e-01 5.500000e-01 0.000000e+00 0.000000e+00 5.500000e-01 5.500000e-01
4.200000e-01 3.800000e-01 4.800000e-01 6.100000e+00 7.200000e-01 7.200000e-01 0.000000e+00 0.000000e+00 7.200000e-01 7.200000e-01
5.500000e-01 4.800000e-01 6.100000e-01 5.300000e+00 6.800000e-01 6.800000e-01 0.000000e+00 0.000000e+00 6.800000e-01 6.800000e-01
7.200000e-01 6.100000e-01 8.100000e-01 3.200000e+00 4.600000e-01 4.600000e-01 0.000000e+00 0.000000e+00 4.600000e-01 4.600000e-01
9.800000e-01 8.100000e-01 1.160000e+00 1.700000e+00 2.400000e-01 2.400000e-01 0.000000e+00 0.000000e+00 2.400000e-01 2.400000e-01
1.510000e+00 1.160000e+00 1.960000e+00 8.000000e-01 1.100000e-01 1.100000e-01 0.000000e+00 0.000000e+00 1.100000e-01 1.100000e-01
3.220000e+00 1.960000e+00 5.150000e+00 3.000000e-01 7.000000e-02 7.000000e-02 0.000000e+00 0.000000e+00 7.000000e-02 7.000000e-02
