#   O  IMP7(1973/05-1973/12)
#   <E>  Elo  Eup   y   ystat_lo  ystat_up  ysyst_lo  ysyst_up  yerrtot_lo  yerrtot_up
3.300000e-02 2.500000e-02 4.900000e-02 2.960000e+00 3.200000e-01 3.200000e-01 0.000000e+00 0.000000e+00 3.200000e-01 3.200000e-01
6.800000e-02 4.900000e-02 8.200000e-02 3.840000e+00 4.200000e-01 4.200000e-01 0.000000e+00 0.000000e+00 4.200000e-01 4.200000e-01
9.800000e-02 8.200000e-02 1.140000e-01 5.300000e+00 6.900000e-01 6.900000e-01 0.000000e+00 0.000000e+00 6.900000e-01 6.900000e-01
1.300000e-01 1.140000e-01 1.460000e-01 5.870000e+00 7.700000e-01 7.700000e-01 0.000000e+00 0.000000e+00 7.700000e-01 7.700000e-01
1.600000e-01 1.460000e-01 1.760000e-01 6.960000e+00 8.400000e-01 8.400000e-01 0.000000e+00 0.000000e+00 8.400000e-01 8.400000e-01
1.930000e-01 1.760000e-01 2.110000e-01 6.560000e+00 9.300000e-01 9.300000e-01 0.000000e+00 0.000000e+00 9.300000e-01 9.300000e-01
