#   Fe  CRISIS(1977/05)
#   <E>  Elo  Eup   y   ystat_lo  ystat_up  ysyst_lo  ysyst_up  yerrtot_lo  yerrtot_up
6.480740e-01 6.000000e-01 7.000000e-01 5.230002e-01 3.000001e-02 3.000001e-02 0.000000e+00 0.000000e+00 3.000001e-02 3.000001e-02
7.483310e-01 7.000000e-01 8.000000e-01 4.619999e-01 2.899999e-02 2.899999e-02 0.000000e+00 0.000000e+00 2.899999e-02 2.899999e-02
8.485280e-01 8.000000e-01 9.000000e-01 4.550002e-01 3.000001e-02 3.000001e-02 0.000000e+00 0.000000e+00 3.000001e-02 3.000001e-02
9.486830e-01 9.000000e-01 1.000000e+00 2.869999e-01 2.599999e-02 2.599999e-02 0.000000e+00 0.000000e+00 2.599999e-02 2.599999e-02
1.095450e+00 1.000000e+00 1.200000e+00 2.554999e-01 1.800000e-02 1.800000e-02 0.000000e+00 0.000000e+00 1.800000e-02 1.800000e-02
1.341640e+00 1.200000e+00 1.500000e+00 1.856667e-01 1.266667e-02 1.266667e-02 0.000000e+00 0.000000e+00 1.266667e-02 1.266667e-02
1.732050e+00 1.500000e+00 2.000000e+00 1.074000e-01 7.400000e-03 7.400000e-03 0.000000e+00 0.000000e+00 7.400000e-03 7.400000e-03
2.449490e+00 2.000000e+00 3.000000e+00 5.200000e-02 3.600000e-03 3.600000e-03 0.000000e+00 0.000000e+00 3.600000e-03 3.600000e-03
5.477230e+00 3.000000e+00 1.000000e+01 1.182857e-02 6.714286e-04 6.714286e-04 0.000000e+00 0.000000e+00 6.714286e-04 6.714286e-04
