#   B  IMP7(1973/05-1973/12)
#   <E>  Elo  Eup   y   ystat_lo  ystat_up  ysyst_lo  ysyst_up  yerrtot_lo  yerrtot_up
2.500000e-02 2.500000e-02 2.500000e-02 6.300000e-01 2.200000e-01 2.200000e-01 0.000000e+00 0.000000e+00 2.200000e-01 2.200000e-01
5.300000e-02 5.300000e-02 5.300000e-02 1.050000e+00 1.900000e-01 1.900000e-01 0.000000e+00 0.000000e+00 1.900000e-01 1.900000e-01
8.100000e-02 8.100000e-02 8.100000e-02 1.420000e+00 2.200000e-01 2.200000e-01 0.000000e+00 0.000000e+00 2.200000e-01 2.200000e-01
1.100000e-01 1.100000e-01 1.100000e-01 1.710000e+00 2.700000e-01 2.700000e-01 0.000000e+00 0.000000e+00 2.700000e-01 2.700000e-01
1.380000e-01 1.380000e-01 1.380000e-01 2.090000e+00 2.800000e-01 2.800000e-01 0.000000e+00 0.000000e+00 2.800000e-01 2.800000e-01
