#   H  BESS00(2000/08)
#   <E>  Elo  Eup   y   ystat_lo  ystat_up  ysyst_lo  ysyst_up  yerrtot_lo  yerrtot_up
2.323040e-01 2.150000e-01 2.510000e-01 1.690000e+02 4.000000e+00 4.000000e+00 1.800000e+01 1.800000e+01 1.843909e+01 1.843909e+01
2.711880e-01 2.510000e-01 2.930000e-01 1.920000e+02 4.000000e+00 4.000000e+00 1.800000e+01 1.800000e+01 1.843909e+01 1.843909e+01
3.165530e-01 2.930000e-01 3.420000e-01 2.060000e+02 4.000000e+00 4.000000e+00 1.700000e+01 1.700000e+01 1.746425e+01 1.746425e+01
3.689390e-01 3.420000e-01 3.980000e-01 2.130000e+02 4.000000e+00 4.000000e+00 1.700000e+01 1.700000e+01 1.746425e+01 1.746425e+01
4.297350e-01 3.980000e-01 4.640000e-01 2.320000e+02 4.000000e+00 4.000000e+00 1.700000e+01 1.700000e+01 1.746425e+01 1.746425e+01
5.010230e-01 4.640000e-01 5.410000e-01 2.330000e+02 4.000000e+00 4.000000e+00 1.600000e+01 1.600000e+01 1.649242e+01 1.649242e+01
5.842700e-01 5.410000e-01 6.310000e-01 2.430000e+02 4.000000e+00 4.000000e+00 1.600000e+01 1.600000e+01 1.649242e+01 1.649242e+01
6.814810e-01 6.310000e-01 7.360000e-01 2.460000e+02 4.000000e+00 4.000000e+00 1.600000e+01 1.600000e+01 1.649242e+01 1.649242e+01
7.946620e-01 7.360000e-01 8.580000e-01 2.480000e+02 3.000000e+00 3.000000e+00 1.500000e+01 1.500000e+01 1.529706e+01 1.529706e+01
9.262830e-01 8.580000e-01 1.000000e+00 2.490000e+02 3.000000e+00 3.000000e+00 1.400000e+01 1.400000e+01 1.431782e+01 1.431782e+01
1.081670e+00 1.000000e+00 1.170000e+00 2.390000e+02 3.000000e+00 3.000000e+00 1.300000e+01 1.300000e+01 1.334166e+01 1.334166e+01
1.261430e+00 1.170000e+00 1.360000e+00 2.340000e+02 3.000000e+00 3.000000e+00 1.300000e+01 1.300000e+01 1.334166e+01 1.334166e+01
1.465880e+00 1.360000e+00 1.580000e+00 2.120000e+02 2.000000e+00 2.000000e+00 1.200000e+01 1.200000e+01 1.216553e+01 1.216553e+01
1.709680e+00 1.580000e+00 1.850000e+00 1.980000e+02 2.000000e+00 2.000000e+00 1.100000e+01 1.100000e+01 1.118034e+01 1.118034e+01
1.994370e+00 1.850000e+00 2.150000e+00 1.770000e+02 2.000000e+00 2.000000e+00 1.000000e+01 1.000000e+01 1.019804e+01 1.019804e+01
2.323040e+00 2.150000e+00 2.510000e+00 1.550000e+02 2.000000e+00 2.000000e+00 9.000000e+00 9.000000e+00 9.219544e+00 9.219544e+00
2.711880e+00 2.510000e+00 2.930000e+00 1.340000e+02 1.000000e+00 1.000000e+00 8.000000e+00 8.000000e+00 8.062258e+00 8.062258e+00
3.165530e+00 2.930000e+00 3.420000e+00 1.140000e+02 1.000000e+00 1.000000e+00 7.000000e+00 7.000000e+00 7.071068e+00 7.071068e+00
3.689390e+00 3.420000e+00 3.980000e+00 9.550000e+01 1.100000e+00 1.100000e+00 5.500000e+00 5.500000e+00 5.608921e+00 5.608921e+00
4.297350e+00 3.980000e+00 4.640000e+00 7.750000e+01 9.000000e-01 9.000000e-01 4.500000e+00 4.500000e+00 4.589118e+00 4.589118e+00
5.010230e+00 4.640000e+00 5.410000e+00 6.240000e+01 7.000000e-01 7.000000e-01 3.700000e+00 3.700000e+00 3.765634e+00 3.765634e+00
5.842700e+00 5.410000e+00 6.310000e+00 4.970000e+01 6.000000e-01 6.000000e-01 2.900000e+00 2.900000e+00 2.961419e+00 2.961419e+00
6.814810e+00 6.310000e+00 7.360000e+00 3.740000e+01 2.000000e-01 2.000000e-01 2.200000e+00 2.200000e+00 2.209072e+00 2.209072e+00
7.946620e+00 7.360000e+00 8.580000e+00 2.700000e+01 1.000000e-01 1.000000e-01 1.600000e+00 1.600000e+00 1.603122e+00 1.603122e+00
9.262830e+00 8.580000e+00 1.000000e+01 2.040000e+01 1.000000e-01 1.000000e-01 1.200000e+00 1.200000e+00 1.204159e+00 1.204159e+00
1.081670e+01 1.000000e+01 1.170000e+01 1.420000e+01 1.000000e-01 1.000000e-01 9.000000e-01 9.000000e-01 9.055385e-01 9.055385e-01
1.261430e+01 1.170000e+01 1.360000e+01 1.060000e+01 1.000000e-01 1.000000e-01 6.000000e-01 6.000000e-01 6.082763e-01 6.082763e-01
1.465880e+01 1.360000e+01 1.580000e+01 7.220000e+00 4.000000e-02 4.000000e-02 4.400000e-01 4.400000e-01 4.418144e-01 4.418144e-01
1.709680e+01 1.580000e+01 1.850000e+01 5.150000e+00 3.000000e-02 3.000000e-02 3.100000e-01 3.100000e-01 3.114482e-01 3.114482e-01
1.994370e+01 1.850000e+01 2.150000e+01 3.600000e+00 3.000000e-02 3.000000e-02 2.200000e-01 2.200000e-01 2.220360e-01 2.220360e-01
