#   H  BESS97(1997/07)
#   <E>  Elo  Eup   y   ystat_lo  ystat_up  ysyst_lo  ysyst_up  yerrtot_lo  yerrtot_up
2.323040e-01 2.150000e-01 2.510000e-01 1.830000e+03 3.000000e+01 3.000000e+01 1.300000e+02 1.300000e+02 1.334166e+02 1.334166e+02
2.711880e-01 2.510000e-01 2.930000e-01 1.910000e+03 2.000000e+01 2.000000e+01 1.300000e+02 1.300000e+02 1.315295e+02 1.315295e+02
3.165530e-01 2.930000e-01 3.420000e-01 1.920000e+03 2.000000e+01 2.000000e+01 1.200000e+02 1.200000e+02 1.216553e+02 1.216553e+02
3.689390e-01 3.420000e-01 3.980000e-01 1.920000e+03 2.000000e+01 2.000000e+01 1.200000e+02 1.200000e+02 1.216553e+02 1.216553e+02
4.297350e-01 3.980000e-01 4.640000e-01 1.840000e+03 2.000000e+01 2.000000e+01 1.100000e+02 1.100000e+02 1.118034e+02 1.118034e+02
5.010230e-01 4.640000e-01 5.410000e-01 1.750000e+03 2.000000e+01 2.000000e+01 1.000000e+02 1.000000e+02 1.019804e+02 1.019804e+02
5.842700e-01 5.410000e-01 6.310000e-01 1.660000e+03 2.000000e+01 2.000000e+01 9.000000e+01 9.000000e+01 9.219544e+01 9.219544e+01
6.814810e-01 6.310000e-01 7.360000e-01 1.490000e+03 1.000000e+01 1.000000e+01 8.000000e+01 8.000000e+01 8.062258e+01 8.062258e+01
7.946620e-01 7.360000e-01 8.580000e-01 1.370000e+03 1.000000e+01 1.000000e+01 7.000000e+01 7.000000e+01 7.071068e+01 7.071068e+01
9.262830e-01 8.580000e-01 1.000000e+00 1.200000e+03 1.000000e+01 1.000000e+01 6.000000e+01 6.000000e+01 6.082763e+01 6.082763e+01
1.081670e+00 1.000000e+00 1.170000e+00 1.070000e+03 1.000000e+01 1.000000e+01 6.000000e+01 6.000000e+01 6.082763e+01 6.082763e+01
1.261430e+00 1.170000e+00 1.360000e+00 8.930000e+02 8.000000e+00 8.000000e+00 4.600000e+01 4.600000e+01 4.669047e+01 4.669047e+01
1.465880e+00 1.360000e+00 1.580000e+00 7.490000e+02 7.000000e+00 7.000000e+00 3.800000e+01 3.800000e+01 3.863936e+01 3.863936e+01
1.709680e+00 1.580000e+00 1.850000e+00 6.090000e+02 6.000000e+00 6.000000e+00 3.100000e+01 3.100000e+01 3.157531e+01 3.157531e+01
1.994370e+00 1.850000e+00 2.150000e+00 5.010000e+02 5.000000e+00 5.000000e+00 2.500000e+01 2.500000e+01 2.549510e+01 2.549510e+01
2.323040e+00 2.150000e+00 2.510000e+00 4.030000e+02 4.000000e+00 4.000000e+00 2.000000e+01 2.000000e+01 2.039608e+01 2.039608e+01
2.711880e+00 2.510000e+00 2.930000e+00 3.140000e+02 3.000000e+00 3.000000e+00 1.600000e+01 1.600000e+01 1.627882e+01 1.627882e+01
3.165530e+00 2.930000e+00 3.420000e+00 2.390000e+02 3.000000e+00 3.000000e+00 1.200000e+01 1.200000e+01 1.236932e+01 1.236932e+01
3.689390e+00 3.420000e+00 3.980000e+00 1.830000e+02 2.000000e+00 2.000000e+00 9.000000e+00 9.000000e+00 9.219544e+00 9.219544e+00
4.297350e+00 3.980000e+00 4.640000e+00 1.390000e+02 2.000000e+00 2.000000e+00 7.000000e+00 7.000000e+00 7.280110e+00 7.280110e+00
5.010230e+00 4.640000e+00 5.410000e+00 1.000000e+02 1.000000e+00 1.000000e+00 5.000000e+00 5.000000e+00 5.099020e+00 5.099020e+00
5.842700e+00 5.410000e+00 6.310000e+00 7.540000e+01 1.100000e+00 1.100000e+00 3.700000e+00 3.700000e+00 3.860052e+00 3.860052e+00
6.814810e+00 6.310000e+00 7.360000e+00 5.330000e+01 1.300000e+00 1.300000e+00 2.600000e+00 2.600000e+00 2.906888e+00 2.906888e+00
7.946620e+00 7.360000e+00 8.580000e+00 3.650000e+01 1.000000e+00 1.000000e+00 1.800000e+00 1.800000e+00 2.059126e+00 2.059126e+00
9.262830e+00 8.580000e+00 1.000000e+01 2.730000e+01 8.000000e-01 8.000000e-01 1.300000e+00 1.300000e+00 1.526434e+00 1.526434e+00
1.081670e+01 1.000000e+01 1.170000e+01 1.860000e+01 6.000000e-01 6.000000e-01 9.000000e-01 9.000000e-01 1.081665e+00 1.081665e+00
1.261430e+01 1.170000e+01 1.360000e+01 1.250000e+01 5.000000e-01 5.000000e-01 6.000000e-01 6.000000e-01 7.810250e-01 7.810250e-01
1.465880e+01 1.360000e+01 1.580000e+01 8.630000e+00 3.700000e-01 3.700000e-01 4.200000e-01 4.200000e-01 5.597321e-01 5.597321e-01
1.709680e+01 1.580000e+01 1.850000e+01 5.710000e+00 2.800000e-01 2.800000e-01 2.800000e-01 2.800000e-01 3.959798e-01 3.959798e-01
1.994370e+01 1.850000e+01 2.150000e+01 3.680000e+00 2.100000e-01 2.100000e-01 1.800000e-01 1.800000e-01 2.765863e-01 2.765863e-01
