#   H  BESS99(1999/08)
#   <E>  Elo  Eup   y   ystat_lo  ystat_up  ysyst_lo  ysyst_up  yerrtot_lo  yerrtot_up
2.323040e-01 2.150000e-01 2.510000e-01 9.880000e+02 2.000000e+01 2.000000e+01 7.600000e+01 7.600000e+01 7.858753e+01 7.858753e+01
2.711880e-01 2.510000e-01 2.930000e-01 1.040000e+03 2.000000e+01 2.000000e+01 7.000000e+01 7.000000e+01 7.280110e+01 7.280110e+01
3.165530e-01 2.930000e-01 3.420000e-01 1.120000e+03 2.000000e+01 2.000000e+01 7.000000e+01 7.000000e+01 7.280110e+01 7.280110e+01
3.689390e-01 3.420000e-01 3.980000e-01 1.100000e+03 2.000000e+01 2.000000e+01 7.000000e+01 7.000000e+01 7.280110e+01 7.280110e+01
4.297350e-01 3.980000e-01 4.640000e-01 1.090000e+03 2.000000e+01 2.000000e+01 7.000000e+01 7.000000e+01 7.280110e+01 7.280110e+01
5.010230e-01 4.640000e-01 5.410000e-01 1.050000e+03 1.000000e+01 1.000000e+01 6.000000e+01 6.000000e+01 6.082763e+01 6.082763e+01
5.842700e-01 5.410000e-01 6.310000e-01 9.850000e+02 1.300000e+01 1.300000e+01 5.700000e+01 5.700000e+01 5.846366e+01 5.846366e+01
6.814810e-01 6.310000e-01 7.360000e-01 9.330000e+02 1.200000e+01 1.200000e+01 5.200000e+01 5.200000e+01 5.336666e+01 5.336666e+01
7.946620e-01 7.360000e-01 8.580000e-01 8.570000e+02 1.000000e+01 1.000000e+01 4.700000e+01 4.700000e+01 4.805206e+01 4.805206e+01
9.262830e-01 8.580000e-01 1.000000e+00 8.320000e+02 1.000000e+01 1.000000e+01 4.400000e+01 4.400000e+01 4.512206e+01 4.512206e+01
1.081670e+00 1.000000e+00 1.170000e+00 7.240000e+02 8.000000e+00 8.000000e+00 3.800000e+01 3.800000e+01 3.883298e+01 3.883298e+01
1.261430e+00 1.170000e+00 1.360000e+00 6.600000e+02 8.000000e+00 8.000000e+00 3.500000e+01 3.500000e+01 3.590265e+01 3.590265e+01
1.465880e+00 1.360000e+00 1.580000e+00 5.580000e+02 6.000000e+00 6.000000e+00 3.000000e+01 3.000000e+01 3.059412e+01 3.059412e+01
1.709680e+00 1.580000e+00 1.850000e+00 4.910000e+02 6.000000e+00 6.000000e+00 2.600000e+01 2.600000e+01 2.668333e+01 2.668333e+01
1.994370e+00 1.850000e+00 2.150000e+00 3.930000e+02 5.000000e+00 5.000000e+00 2.100000e+01 2.100000e+01 2.158703e+01 2.158703e+01
2.323040e+00 2.150000e+00 2.510000e+00 3.110000e+02 4.000000e+00 4.000000e+00 1.700000e+01 1.700000e+01 1.746425e+01 1.746425e+01
2.711880e+00 2.510000e+00 2.930000e+00 2.610000e+02 3.000000e+00 3.000000e+00 1.500000e+01 1.500000e+01 1.529706e+01 1.529706e+01
3.165530e+00 2.930000e+00 3.420000e+00 1.980000e+02 3.000000e+00 3.000000e+00 1.100000e+01 1.100000e+01 1.140175e+01 1.140175e+01
3.689390e+00 3.420000e+00 3.980000e+00 1.520000e+02 2.000000e+00 2.000000e+00 9.000000e+00 9.000000e+00 9.219544e+00 9.219544e+00
4.297350e+00 3.980000e+00 4.640000e+00 1.150000e+02 2.000000e+00 2.000000e+00 7.000000e+00 7.000000e+00 7.280110e+00 7.280110e+00
5.010230e+00 4.640000e+00 5.410000e+00 9.280000e+01 1.500000e+00 1.500000e+00 5.400000e+00 5.400000e+00 5.604463e+00 5.604463e+00
5.842700e+00 5.410000e+00 6.310000e+00 6.680000e+01 1.200000e+00 1.200000e+00 3.900000e+00 3.900000e+00 4.080441e+00 4.080441e+00
6.814810e+00 6.310000e+00 7.360000e+00 4.820000e+01 3.000000e-01 3.000000e-01 2.900000e+00 2.900000e+00 2.915476e+00 2.915476e+00
7.946620e+00 7.360000e+00 8.580000e+00 3.340000e+01 2.000000e-01 2.000000e-01 2.000000e+00 2.000000e+00 2.009975e+00 2.009975e+00
9.262830e+00 8.580000e+00 1.000000e+01 2.430000e+01 2.000000e-01 2.000000e-01 1.500000e+00 1.500000e+00 1.513275e+00 1.513275e+00
1.081670e+01 1.000000e+01 1.170000e+01 1.600000e+01 1.000000e-01 1.000000e-01 1.000000e+00 1.000000e+00 1.004988e+00 1.004988e+00
1.261430e+01 1.170000e+01 1.360000e+01 1.160000e+01 1.000000e-01 1.000000e-01 7.000000e-01 7.000000e-01 7.071068e-01 7.071068e-01
1.465880e+01 1.360000e+01 1.580000e+01 7.880000e+00 7.000000e-02 7.000000e-02 4.800000e-01 4.800000e-01 4.850773e-01 4.850773e-01
1.709680e+01 1.580000e+01 1.850000e+01 5.520000e+00 6.000000e-02 6.000000e-02 3.400000e-01 3.400000e-01 3.452535e-01 3.452535e-01
1.994370e+01 1.850000e+01 2.150000e+01 3.790000e+00 5.000000e-02 5.000000e-02 2.300000e-01 2.300000e-01 2.353720e-01 2.353720e-01
