#   H  JACEE(1979+1980+1982+1983+1984+1986+1987+1988+1990+1994+1995)
#   <E>  Elo  Eup   y   ystat_lo  ystat_up  ysyst_lo  ysyst_up  yerrtot_lo  yerrtot_up
8.000938e+03 8.000938e+03 8.000938e+03 3.670000e-07 3.670000e-08 3.670000e-08 0.000000e+00 0.000000e+00 3.670000e-08 3.670000e-08
1.200094e+04 1.200094e+04 1.200094e+04 8.880000e-08 8.880000e-09 8.880000e-09 0.000000e+00 0.000000e+00 8.880000e-09 8.880000e-09
1.900094e+04 1.900094e+04 1.900094e+04 3.010000e-08 2.460000e-09 2.460000e-09 0.000000e+00 0.000000e+00 2.460000e-09 2.460000e-09
5.800094e+04 5.800094e+04 5.800094e+04 1.300000e-09 1.940000e-10 1.940000e-10 0.000000e+00 0.000000e+00 1.940000e-10 1.940000e-10
1.100009e+05 1.100009e+05 1.100009e+05 1.350000e-10 3.610000e-11 3.610000e-11 0.000000e+00 0.000000e+00 3.610000e-11 3.610000e-11
2.600009e+05 2.600009e+05 2.600009e+05 1.860000e-11 6.580000e-12 6.580000e-12 0.000000e+00 0.000000e+00 6.580000e-12 6.580000e-12
6.200009e+05 6.200009e+05 6.200009e+05 2.740000e-12 2.310000e-12 2.740000e-12 0.000000e+00 0.000000e+00 2.310000e-12 2.740000e-12
