#   Fe  Balloon(1975/09+1975/10)
#   <E>  Elo  Eup   y   ystat_lo  ystat_up  ysyst_lo  ysyst_up  yerrtot_lo  yerrtot_up
1.460000e+00 1.460000e+00 1.460000e+00 1.550000e-01 6.000000e-03 6.000000e-03 0.000000e+00 0.000000e+00 6.000000e-03 6.000000e-03
1.720000e+00 1.720000e+00 1.720000e+00 1.180000e-01 4.000000e-03 4.000000e-03 0.000000e+00 0.000000e+00 4.000000e-03 4.000000e-03
2.070000e+00 2.070000e+00 2.070000e+00 8.720000e-02 3.200000e-03 3.200000e-03 0.000000e+00 0.000000e+00 3.200000e-03 3.200000e-03
2.530000e+00 2.530000e+00 2.530000e+00 7.010000e-02 3.200000e-03 2.600000e-03 0.000000e+00 0.000000e+00 3.200000e-03 2.600000e-03
3.100000e+00 3.100000e+00 3.100000e+00 5.120000e-02 3.200000e-03 2.000000e-03 0.000000e+00 0.000000e+00 3.200000e-03 2.000000e-03
3.900000e+00 3.900000e+00 3.900000e+00 3.060000e-02 3.200000e-03 1.200000e-03 0.000000e+00 0.000000e+00 3.200000e-03 1.200000e-03
5.310000e+00 5.310000e+00 5.310000e+00 1.570000e-02 3.200000e-03 6.000000e-04 0.000000e+00 0.000000e+00 3.200000e-03 6.000000e-04
7.830000e+00 7.830000e+00 7.830000e+00 6.110000e-03 2.500000e-04 2.500000e-04 0.000000e+00 0.000000e+00 2.500000e-04 2.500000e-04
