#   He  BESS98(1998/07)
#   <E>  Elo  Eup   y   ystat_lo  ystat_up  ysyst_lo  ysyst_up  yerrtot_lo  yerrtot_up
2.323040e-01 2.150000e-01 2.510000e-01 2.210000e+02 7.000000e+00 7.000000e+00 1.200000e+01 1.200000e+01 1.389244e+01 1.389244e+01
2.711880e-01 2.510000e-01 2.930000e-01 2.270000e+02 7.000000e+00 7.000000e+00 1.200000e+01 1.200000e+01 1.389244e+01 1.389244e+01
3.165530e-01 2.930000e-01 3.420000e-01 2.290000e+02 6.000000e+00 6.000000e+00 1.200000e+01 1.200000e+01 1.341641e+01 1.341641e+01
3.689390e-01 3.420000e-01 3.980000e-01 2.160000e+02 6.000000e+00 6.000000e+00 1.200000e+01 1.200000e+01 1.341641e+01 1.341641e+01
4.297350e-01 3.980000e-01 4.640000e-01 2.180000e+02 5.000000e+00 5.000000e+00 1.200000e+01 1.200000e+01 1.300000e+01 1.300000e+01
5.010230e-01 4.640000e-01 5.410000e-01 1.950000e+02 5.000000e+00 5.000000e+00 1.000000e+01 1.000000e+01 1.118034e+01 1.118034e+01
5.842700e-01 5.410000e-01 6.310000e-01 1.700000e+02 4.000000e+00 4.000000e+00 9.000000e+00 9.000000e+00 9.848858e+00 9.848858e+00
6.814810e-01 6.310000e-01 7.360000e-01 1.530000e+02 4.000000e+00 4.000000e+00 8.000000e+00 8.000000e+00 8.944272e+00 8.944272e+00
7.946620e-01 7.360000e-01 8.580000e-01 1.270000e+02 3.000000e+00 3.000000e+00 7.000000e+00 7.000000e+00 7.615773e+00 7.615773e+00
9.262830e-01 8.580000e-01 1.000000e+00 1.090000e+02 3.000000e+00 3.000000e+00 6.000000e+00 6.000000e+00 6.708204e+00 6.708204e+00
1.081670e+00 1.000000e+00 1.170000e+00 8.600000e+01 2.200000e+00 2.200000e+00 4.700000e+00 4.700000e+00 5.189412e+00 5.189412e+00
1.261430e+00 1.170000e+00 1.360000e+00 7.470000e+01 1.900000e+00 1.900000e+00 4.100000e+00 4.100000e+00 4.518849e+00 4.518849e+00
1.465880e+00 1.360000e+00 1.580000e+00 5.570000e+01 1.500000e+00 1.500000e+00 3.100000e+00 3.100000e+00 3.443835e+00 3.443835e+00
1.709680e+00 1.580000e+00 1.850000e+00 4.400000e+01 1.300000e+00 1.300000e+00 2.500000e+00 2.500000e+00 2.817801e+00 2.817801e+00
1.994370e+00 1.850000e+00 2.150000e+00 3.580000e+01 1.100000e+00 1.100000e+00 2.100000e+00 2.100000e+00 2.370654e+00 2.370654e+00
2.323040e+00 2.150000e+00 2.510000e+00 2.720000e+01 8.000000e-01 8.000000e-01 1.600000e+00 1.600000e+00 1.788854e+00 1.788854e+00
2.711880e+00 2.510000e+00 2.930000e+00 1.900000e+01 7.000000e-01 7.000000e-01 1.100000e+00 1.100000e+00 1.303840e+00 1.303840e+00
3.165530e+00 2.930000e+00 3.420000e+00 1.490000e+01 5.000000e-01 5.000000e-01 9.000000e-01 9.000000e-01 1.029563e+00 1.029563e+00
3.689390e+00 3.420000e+00 3.980000e+00 1.090000e+01 4.000000e-01 4.000000e-01 7.000000e-01 7.000000e-01 8.062258e-01 8.062258e-01
4.297350e+00 3.980000e+00 4.640000e+00 7.800000e+00 1.100000e-01 1.100000e-01 4.900000e-01 4.900000e-01 5.021952e-01 5.021952e-01
5.010230e+00 4.640000e+00 5.410000e+00 5.900000e+00 8.000000e-02 8.000000e-02 3.800000e-01 3.800000e-01 3.883298e-01 3.883298e-01
5.842700e+00 5.410000e+00 6.310000e+00 4.100000e+00 6.000000e-02 6.000000e-02 2.700000e-01 2.700000e-01 2.765863e-01 2.765863e-01
6.814810e+00 6.310000e+00 7.360000e+00 2.990000e+00 5.000000e-02 5.000000e-02 2.000000e-01 2.000000e-01 2.061553e-01 2.061553e-01
7.946620e+00 7.360000e+00 8.580000e+00 2.030000e+00 4.000000e-02 4.000000e-02 1.400000e-01 1.400000e-01 1.456022e-01 1.456022e-01
9.262830e+00 8.580000e+00 1.000000e+01 1.420000e+00 3.000000e-02 3.000000e-02 1.000000e-01 1.000000e-01 1.044031e-01 1.044031e-01
1.081670e+01 1.000000e+01 1.170000e+01 9.990000e-01 2.300000e-02 2.300000e-02 6.800000e-02 6.800000e-02 7.178440e-02 7.178440e-02
1.261430e+01 1.170000e+01 1.360000e+01 6.650000e-01 1.800000e-02 1.800000e-02 4.500000e-02 4.500000e-02 4.846648e-02 4.846648e-02
1.465880e+01 1.360000e+01 1.580000e+01 4.370000e-01 1.300000e-02 1.300000e-02 3.000000e-02 3.000000e-02 3.269557e-02 3.269557e-02
1.709680e+01 1.580000e+01 1.850000e+01 3.080000e-01 1.000000e-02 1.000000e-02 2.100000e-02 2.100000e-02 2.325941e-02 2.325941e-02
1.994370e+01 1.850000e+01 2.150000e+01 2.040000e-01 8.000000e-03 8.000000e-03 1.400000e-02 1.400000e-02 1.612452e-02 1.612452e-02
2.320000e+01 2.150000e+01 2.510000e+01 1.510000e-01 5.000000e-03 5.000000e-03 1.200000e-02 1.200000e-02 1.300000e-02 1.300000e-02
2.710000e+01 2.510000e+01 2.930000e+01 9.150000e-02 3.900000e-03 3.900000e-03 7.400000e-03 7.400000e-03 8.364807e-03 8.364807e-03
