#   He  BESS-PolarI(2004/12)
#   <E>  Elo  Eup   y   ystat_lo  ystat_up  ysyst_lo  ysyst_up  yerrtot_lo  yerrtot_up
2.417000e+00 2.326000e+00 2.512000e+00 2.409000e+01 1.400000e-01 1.400000e-01 5.600000e-01 5.600000e-01 5.772348e-01 5.772348e-01
2.610000e+00 2.512000e+00 2.712000e+00 2.118000e+01 1.300000e-01 1.300000e-01 4.900000e-01 4.900000e-01 5.069517e-01 5.069517e-01
2.818000e+00 2.712000e+00 2.929000e+00 1.856000e+01 1.200000e-01 1.200000e-01 4.300000e-01 4.300000e-01 4.464303e-01 4.464303e-01
3.043000e+00 2.929000e+00 3.162000e+00 1.603000e+01 1.100000e-01 1.100000e-01 3.700000e-01 3.700000e-01 3.860052e-01 3.860052e-01
3.318000e+00 3.162000e+00 3.481000e+00 1.364000e+01 8.000000e-02 8.000000e-02 3.100000e-01 3.100000e-01 3.201562e-01 3.201562e-01
3.652000e+00 3.481000e+00 3.831000e+00 1.132000e+01 7.000000e-02 7.000000e-02 2.600000e-01 2.600000e-01 2.692582e-01 2.692582e-01
4.019000e+00 3.831000e+00 4.217000e+00 9.400000e+00 6.300000e-02 6.300000e-02 2.100000e-01 2.100000e-01 2.192464e-01 2.192464e-01
4.424000e+00 4.217000e+00 4.642000e+00 7.615000e+00 5.400000e-02 5.400000e-02 1.700000e-01 1.700000e-01 1.783704e-01 1.783704e-01
4.869000e+00 4.642000e+00 5.109000e+00 6.318000e+00 4.700000e-02 4.700000e-02 1.400000e-01 1.400000e-01 1.476787e-01 1.476787e-01
5.360000e+00 5.109000e+00 5.623000e+00 5.160000e+00 4.100000e-02 4.100000e-02 1.150000e-01 1.150000e-01 1.220901e-01 1.220901e-01
5.899000e+00 5.623000e+00 6.190000e+00 4.101000e+00 3.500000e-02 3.500000e-02 9.100000e-02 9.100000e-02 9.749872e-02 9.749872e-02
6.493000e+00 6.190000e+00 6.813000e+00 3.363000e+00 3.000000e-02 3.000000e-02 7.500000e-02 7.500000e-02 8.077747e-02 8.077747e-02
7.147000e+00 6.813000e+00 7.499000e+00 2.685000e+00 2.600000e-02 2.600000e-02 6.000000e-02 6.000000e-02 6.539113e-02 6.539113e-02
7.866000e+00 7.499000e+00 8.254000e+00 2.136000e+00 2.200000e-02 2.200000e-02 4.800000e-02 4.800000e-02 5.280152e-02 5.280152e-02
8.658000e+00 8.254000e+00 9.085000e+00 1.752000e+00 1.900000e-02 1.900000e-02 4.000000e-02 4.000000e-02 4.428318e-02 4.428318e-02
9.530000e+00 9.085000e+00 1.000000e+01 1.348000e+00 1.600000e-02 1.600000e-02 3.100000e-02 3.100000e-02 3.488553e-02 3.488553e-02
1.059000e+01 1.000000e+01 1.122000e+01 1.062000e+00 1.200000e-02 1.200000e-02 2.500000e-02 2.500000e-02 2.773085e-02 2.773085e-02
1.188000e+01 1.122000e+01 1.259000e+01 8.080000e-01 1.000000e-02 1.000000e-02 1.950000e-02 1.950000e-02 2.191461e-02 2.191461e-02
1.333000e+01 1.259000e+01 1.413000e+01 5.923000e-01 8.100000e-03 8.100000e-03 1.470000e-02 1.470000e-02 1.678392e-02 1.678392e-02
1.496000e+01 1.413000e+01 1.585000e+01 4.461000e-01 6.600000e-03 6.600000e-03 1.150000e-02 1.150000e-02 1.325934e-02 1.325934e-02
1.678000e+01 1.585000e+01 1.778000e+01 3.346000e-01 5.400000e-03 5.400000e-03 8.900000e-03 8.900000e-03 1.041009e-02 1.041009e-02
1.883000e+01 1.778000e+01 1.995000e+01 2.502000e-01 4.400000e-03 4.400000e-03 7.000000e-03 7.000000e-03 8.268011e-03 8.268011e-03
2.113000e+01 1.995000e+01 2.239000e+01 1.761000e-01 3.500000e-03 3.500000e-03 5.100000e-03 5.100000e-03 6.185467e-03 6.185467e-03
2.371000e+01 2.239000e+01 2.512000e+01 1.376000e-01 2.900000e-03 2.900000e-03 4.200000e-03 4.200000e-03 5.103920e-03 5.103920e-03
2.660000e+01 2.512000e+01 2.818000e+01 1.023000e-01 2.400000e-03 2.400000e-03 3.300000e-03 3.300000e-03 4.080441e-03 4.080441e-03
2.984000e+01 2.818000e+01 3.162000e+01 7.362000e-02 1.920000e-03 1.920000e-03 2.490000e-03 2.490000e-03 3.144281e-03 3.144281e-03
3.477000e+01 3.162000e+01 3.831000e+01 4.957000e-02 1.130000e-03 1.130000e-03 1.770000e-03 1.770000e-03 2.099952e-03 2.099952e-03
4.212000e+01 3.831000e+01 4.642000e+01 2.947000e-02 8.000000e-04 8.000000e-04 1.120000e-03 1.120000e-03 1.376372e-03 1.376372e-03
5.103000e+01 4.642000e+01 5.623000e+01 1.819000e-02 5.700000e-04 5.700000e-04 7.400000e-04 7.400000e-04 9.340771e-04 9.340771e-04
6.183000e+01 5.623000e+01 6.813000e+01 1.160000e-02 4.100000e-04 4.100000e-04 5.000000e-04 5.000000e-04 6.466065e-04 6.466065e-04
7.491000e+01 6.813000e+01 8.254000e+01 6.734000e-03 2.880000e-04 2.880000e-04 3.230000e-04 3.230000e-04 4.327505e-04 4.327505e-04
