#   He  BESS99(1999/08)
#   <E>  Elo  Eup   y   ystat_lo  ystat_up  ysyst_lo  ysyst_up  yerrtot_lo  yerrtot_up
2.323040e-01 2.150000e-01 2.510000e-01 1.780000e+02 6.000000e+00 6.000000e+00 1.000000e+01 1.000000e+01 1.166190e+01 1.166190e+01
2.711880e-01 2.510000e-01 2.930000e-01 1.850000e+02 6.000000e+00 6.000000e+00 1.000000e+01 1.000000e+01 1.166190e+01 1.166190e+01
3.165530e-01 2.930000e-01 3.420000e-01 1.900000e+02 6.000000e+00 6.000000e+00 1.000000e+01 1.000000e+01 1.166190e+01 1.166190e+01
3.689390e-01 3.420000e-01 3.980000e-01 1.890000e+02 5.000000e+00 5.000000e+00 1.000000e+01 1.000000e+01 1.118034e+01 1.118034e+01
4.297350e-01 3.980000e-01 4.640000e-01 1.700000e+02 5.000000e+00 5.000000e+00 9.000000e+00 9.000000e+00 1.029563e+01 1.029563e+01
5.010230e-01 4.640000e-01 5.410000e-01 1.550000e+02 4.000000e+00 4.000000e+00 8.000000e+00 8.000000e+00 8.944272e+00 8.944272e+00
5.842700e-01 5.410000e-01 6.310000e-01 1.480000e+02 4.000000e+00 4.000000e+00 8.000000e+00 8.000000e+00 8.944272e+00 8.944272e+00
6.814810e-01 6.310000e-01 7.360000e-01 1.270000e+02 3.000000e+00 3.000000e+00 7.000000e+00 7.000000e+00 7.615773e+00 7.615773e+00
7.946620e-01 7.360000e-01 8.580000e-01 1.150000e+02 3.000000e+00 3.000000e+00 6.000000e+00 6.000000e+00 6.708204e+00 6.708204e+00
9.262830e-01 8.580000e-01 1.000000e+00 9.830000e+01 2.500000e+00 2.500000e+00 5.300000e+00 5.300000e+00 5.860034e+00 5.860034e+00
1.081670e+00 1.000000e+00 1.170000e+00 8.160000e+01 2.100000e+00 2.100000e+00 4.400000e+00 4.400000e+00 4.875449e+00 4.875449e+00
1.261430e+00 1.170000e+00 1.360000e+00 6.210000e+01 1.700000e+00 1.700000e+00 3.400000e+00 3.400000e+00 3.801316e+00 3.801316e+00
1.465880e+00 1.360000e+00 1.580000e+00 5.320000e+01 1.500000e+00 1.500000e+00 3.000000e+00 3.000000e+00 3.354102e+00 3.354102e+00
1.709680e+00 1.580000e+00 1.850000e+00 4.240000e+01 1.200000e+00 1.200000e+00 2.400000e+00 2.400000e+00 2.683282e+00 2.683282e+00
1.994370e+00 1.850000e+00 2.150000e+00 3.370000e+01 1.000000e+00 1.000000e+00 1.900000e+00 1.900000e+00 2.147091e+00 2.147091e+00
2.323040e+00 2.150000e+00 2.510000e+00 2.560000e+01 8.000000e-01 8.000000e-01 1.500000e+00 1.500000e+00 1.700000e+00 1.700000e+00
2.711880e+00 2.510000e+00 2.930000e+00 1.910000e+01 7.000000e-01 7.000000e-01 1.100000e+00 1.100000e+00 1.303840e+00 1.303840e+00
3.165530e+00 2.930000e+00 3.420000e+00 1.400000e+01 5.000000e-01 5.000000e-01 8.000000e-01 8.000000e-01 9.433981e-01 9.433981e-01
3.689390e+00 3.420000e+00 3.980000e+00 9.930000e+00 4.100000e-01 4.100000e-01 6.100000e-01 6.100000e-01 7.349830e-01 7.349830e-01
4.297350e+00 3.980000e+00 4.640000e+00 7.790000e+00 1.600000e-01 1.600000e-01 4.900000e-01 4.900000e-01 5.154610e-01 5.154610e-01
5.010230e+00 4.640000e+00 5.410000e+00 6.100000e+00 1.200000e-01 1.200000e-01 3.900000e-01 3.900000e-01 4.080441e-01 4.080441e-01
5.842700e+00 5.410000e+00 6.310000e+00 4.370000e+00 9.000000e-02 9.000000e-02 2.800000e-01 2.800000e-01 2.941088e-01 2.941088e-01
6.814810e+00 6.310000e+00 7.360000e+00 2.970000e+00 7.000000e-02 7.000000e-02 1.900000e-01 1.900000e-01 2.024846e-01 2.024846e-01
7.946620e+00 7.360000e+00 8.580000e+00 2.020000e+00 5.000000e-02 5.000000e-02 1.300000e-01 1.300000e-01 1.392839e-01 1.392839e-01
9.262830e+00 8.580000e+00 1.000000e+01 1.430000e+00 4.000000e-02 4.000000e-02 1.000000e-01 1.000000e-01 1.077033e-01 1.077033e-01
1.081670e+01 1.000000e+01 1.170000e+01 9.850000e-01 3.400000e-02 3.400000e-02 6.700000e-02 6.700000e-02 7.513322e-02 7.513322e-02
1.261430e+01 1.170000e+01 1.360000e+01 6.350000e-01 2.500000e-02 2.500000e-02 4.300000e-02 4.300000e-02 4.973932e-02 4.973932e-02
1.465880e+01 1.360000e+01 1.580000e+01 4.770000e-01 2.000000e-02 2.000000e-02 3.300000e-02 3.300000e-02 3.858756e-02 3.858756e-02
1.709680e+01 1.580000e+01 1.850000e+01 3.020000e-01 1.500000e-02 1.500000e-02 2.100000e-02 2.100000e-02 2.580698e-02 2.580698e-02
1.994370e+01 1.850000e+01 2.150000e+01 2.330000e-01 1.200000e-02 1.200000e-02 1.600000e-02 1.600000e-02 2.000000e-02 2.000000e-02
