#   He  BESS00(2000/08)
#   <E>  Elo  Eup   y   ystat_lo  ystat_up  ysyst_lo  ysyst_up  yerrtot_lo  yerrtot_up
2.323040e-01 2.150000e-01 2.510000e-01 4.780000e+01 3.400000e+00 3.400000e+00 2.700000e+00 2.700000e+00 4.341659e+00 4.341659e+00
2.711880e-01 2.510000e-01 2.930000e-01 5.410000e+01 3.400000e+00 3.400000e+00 3.000000e+00 3.000000e+00 4.534314e+00 4.534314e+00
3.165530e-01 2.930000e-01 3.420000e-01 6.320000e+01 3.400000e+00 3.400000e+00 3.400000e+00 3.400000e+00 4.808326e+00 4.808326e+00
3.689390e-01 3.420000e-01 3.980000e-01 5.570000e+01 3.000000e+00 3.000000e+00 3.000000e+00 3.000000e+00 4.242641e+00 4.242641e+00
4.297350e-01 3.980000e-01 4.640000e-01 6.020000e+01 2.900000e+00 2.900000e+00 3.200000e+00 3.200000e+00 4.318565e+00 4.318565e+00
5.010230e-01 4.640000e-01 5.410000e-01 6.300000e+01 2.800000e+00 2.800000e+00 3.400000e+00 3.400000e+00 4.404543e+00 4.404543e+00
5.842700e-01 5.410000e-01 6.310000e-01 5.870000e+01 2.500000e+00 2.500000e+00 3.200000e+00 3.200000e+00 4.060788e+00 4.060788e+00
6.814810e-01 6.310000e-01 7.360000e-01 5.520000e+01 2.300000e+00 2.300000e+00 3.000000e+00 3.000000e+00 3.780212e+00 3.780212e+00
7.946620e-01 7.360000e-01 8.580000e-01 5.080000e+01 2.000000e+00 2.000000e+00 2.700000e+00 2.700000e+00 3.360060e+00 3.360060e+00
9.262830e-01 8.580000e-01 1.000000e+00 4.970000e+01 1.900000e+00 1.900000e+00 2.700000e+00 2.700000e+00 3.301515e+00 3.301515e+00
1.081670e+00 1.000000e+00 1.170000e+00 4.340000e+01 1.600000e+00 1.600000e+00 2.400000e+00 2.400000e+00 2.884441e+00 2.884441e+00
1.261430e+00 1.170000e+00 1.360000e+00 3.800000e+01 1.400000e+00 1.400000e+00 2.100000e+00 2.100000e+00 2.523886e+00 2.523886e+00
1.465880e+00 1.360000e+00 1.580000e+00 3.210000e+01 1.200000e+00 1.200000e+00 1.800000e+00 1.800000e+00 2.163331e+00 2.163331e+00
1.709680e+00 1.580000e+00 1.850000e+00 2.700000e+01 1.000000e+00 1.000000e+00 1.500000e+00 1.500000e+00 1.802776e+00 1.802776e+00
1.994370e+00 1.850000e+00 2.150000e+00 2.220000e+01 9.000000e-01 9.000000e-01 1.300000e+00 1.300000e+00 1.581139e+00 1.581139e+00
2.323040e+00 2.150000e+00 2.510000e+00 1.850000e+01 7.000000e-01 7.000000e-01 1.100000e+00 1.100000e+00 1.303840e+00 1.303840e+00
2.711880e+00 2.510000e+00 2.930000e+00 1.510000e+01 6.000000e-01 6.000000e-01 9.000000e-01 9.000000e-01 1.081665e+00 1.081665e+00
3.165530e+00 2.930000e+00 3.420000e+00 1.190000e+01 5.000000e-01 5.000000e-01 7.000000e-01 7.000000e-01 8.602325e-01 8.602325e-01
3.689390e+00 3.420000e+00 3.980000e+00 9.550000e+00 4.200000e-01 4.200000e-01 5.900000e-01 5.900000e-01 7.242237e-01 7.242237e-01
4.297350e+00 3.980000e+00 4.640000e+00 6.320000e+00 9.000000e-02 9.000000e-02 3.900000e-01 3.900000e-01 4.002499e-01 4.002499e-01
5.010230e+00 4.640000e+00 5.410000e+00 4.940000e+00 7.000000e-02 7.000000e-02 3.100000e-01 3.100000e-01 3.178050e-01 3.178050e-01
5.842700e+00 5.410000e+00 6.310000e+00 3.690000e+00 6.000000e-02 6.000000e-02 2.400000e-01 2.400000e-01 2.473863e-01 2.473863e-01
6.814810e+00 6.310000e+00 7.360000e+00 2.700000e+00 4.000000e-02 4.000000e-02 1.800000e-01 1.800000e-01 1.843909e-01 1.843909e-01
7.946620e+00 7.360000e+00 8.580000e+00 1.860000e+00 3.000000e-02 3.000000e-02 1.200000e-01 1.200000e-01 1.236932e-01 1.236932e-01
9.262830e+00 8.580000e+00 1.000000e+01 1.360000e+00 3.000000e-02 3.000000e-02 9.000000e-02 9.000000e-02 9.486833e-02 9.486833e-02
1.081670e+01 1.000000e+01 1.170000e+01 9.320000e-01 2.200000e-02 2.200000e-02 6.300000e-02 6.300000e-02 6.673080e-02 6.673080e-02
1.261430e+01 1.170000e+01 1.360000e+01 6.950000e-01 1.700000e-02 1.700000e-02 4.700000e-02 4.700000e-02 4.998000e-02 4.998000e-02
1.465880e+01 1.360000e+01 1.580000e+01 4.630000e-01 1.300000e-02 1.300000e-02 3.200000e-02 3.200000e-02 3.453983e-02 3.453983e-02
1.709680e+01 1.580000e+01 1.850000e+01 3.060000e-01 1.000000e-02 1.000000e-02 2.100000e-02 2.100000e-02 2.325941e-02 2.325941e-02
1.994370e+01 1.850000e+01 2.150000e+01 1.990000e-01 7.000000e-03 7.000000e-03 1.400000e-02 1.400000e-02 1.565248e-02 1.565248e-02
