#   He  BESS-PolarII(2007/12-2008/01)
#   <E>  Elo  Eup   y   ystat_lo  ystat_up  ysyst_lo  ysyst_up  yerrtot_lo  yerrtot_up
2.239000e+00 2.154000e+00 2.326000e+00 3.189000e+01 6.000000e-02 6.000000e-02 8.300000e-01 8.300000e-01 8.321658e-01 8.321658e-01
2.417000e+00 2.326000e+00 2.512000e+00 2.774000e+01 6.000000e-02 6.000000e-02 7.200000e-01 7.200000e-01 7.224957e-01 7.224957e-01
2.610000e+00 2.512000e+00 2.712000e+00 2.396000e+01 5.000000e-02 5.000000e-02 6.200000e-01 6.200000e-01 6.220129e-01 6.220129e-01
2.818000e+00 2.712000e+00 2.929000e+00 2.080000e+01 5.000000e-02 5.000000e-02 5.400000e-01 5.400000e-01 5.423099e-01 5.423099e-01
3.043000e+00 2.929000e+00 3.162000e+00 1.793000e+01 4.000000e-02 4.000000e-02 4.600000e-01 4.600000e-01 4.617359e-01 4.617359e-01
3.318000e+00 3.162000e+00 3.481000e+00 1.513000e+01 3.000000e-02 3.000000e-02 3.900000e-01 3.900000e-01 3.911521e-01 3.911521e-01
3.652000e+00 3.481000e+00 3.831000e+00 1.243000e+01 3.000000e-02 3.000000e-02 3.200000e-01 3.200000e-01 3.214032e-01 3.214032e-01
4.019000e+00 3.831000e+00 4.217000e+00 1.012000e+01 2.000000e-02 2.000000e-02 2.600000e-01 2.600000e-01 2.607681e-01 2.607681e-01
4.424000e+00 4.217000e+00 4.642000e+00 8.272000e+00 2.100000e-02 2.100000e-02 2.080000e-01 2.080000e-01 2.090574e-01 2.090574e-01
4.869000e+00 4.642000e+00 5.109000e+00 6.756000e+00 1.800000e-02 1.800000e-02 1.690000e-01 1.690000e-01 1.699559e-01 1.699559e-01
5.360000e+00 5.109000e+00 5.623000e+00 5.449000e+00 1.600000e-02 1.600000e-02 1.360000e-01 1.360000e-01 1.369379e-01 1.369379e-01
5.899000e+00 5.623000e+00 6.190000e+00 4.356000e+00 1.300000e-02 1.300000e-02 1.090000e-01 1.090000e-01 1.097725e-01 1.097725e-01
6.493000e+00 6.190000e+00 6.813000e+00 3.502000e+00 1.100000e-02 1.100000e-02 8.800000e-02 8.800000e-02 8.868484e-02 8.868484e-02
