#   He  BESS97(1997/07)
#   <E>  Elo  Eup   y   ystat_lo  ystat_up  ysyst_lo  ysyst_up  yerrtot_lo  yerrtot_up
2.323040e-01 2.150000e-01 2.510000e-01 2.830000e+02 8.000000e+00 8.000000e+00 1.600000e+01 1.600000e+01 1.788854e+01 1.788854e+01
2.711880e-01 2.510000e-01 2.930000e-01 2.850000e+02 7.000000e+00 7.000000e+00 1.500000e+01 1.500000e+01 1.655295e+01 1.655295e+01
3.165530e-01 2.930000e-01 3.420000e-01 2.900000e+02 7.000000e+00 7.000000e+00 1.500000e+01 1.500000e+01 1.655295e+01 1.655295e+01
3.689390e-01 3.420000e-01 3.980000e-01 2.750000e+02 6.000000e+00 6.000000e+00 1.500000e+01 1.500000e+01 1.615549e+01 1.615549e+01
4.297350e-01 3.980000e-01 4.640000e-01 2.390000e+02 5.000000e+00 5.000000e+00 1.300000e+01 1.300000e+01 1.392839e+01 1.392839e+01
5.010230e-01 4.640000e-01 5.410000e-01 2.210000e+02 5.000000e+00 5.000000e+00 1.200000e+01 1.200000e+01 1.300000e+01 1.300000e+01
5.842700e-01 5.410000e-01 6.310000e-01 2.050000e+02 4.000000e+00 4.000000e+00 1.100000e+01 1.100000e+01 1.170470e+01 1.170470e+01
6.814810e-01 6.310000e-01 7.360000e-01 1.720000e+02 4.000000e+00 4.000000e+00 9.000000e+00 9.000000e+00 9.848858e+00 9.848858e+00
7.946620e-01 7.360000e-01 8.580000e-01 1.380000e+02 3.000000e+00 3.000000e+00 7.000000e+00 7.000000e+00 7.615773e+00 7.615773e+00
9.262830e-01 8.580000e-01 1.000000e+00 1.230000e+02 3.000000e+00 3.000000e+00 7.000000e+00 7.000000e+00 7.615773e+00 7.615773e+00
1.081670e+00 1.000000e+00 1.170000e+00 9.360000e+01 2.200000e+00 2.200000e+00 5.100000e+00 5.100000e+00 5.554278e+00 5.554278e+00
1.261430e+00 1.170000e+00 1.360000e+00 7.740000e+01 1.800000e+00 1.800000e+00 4.300000e+00 4.300000e+00 4.661545e+00 4.661545e+00
1.465880e+00 1.360000e+00 1.580000e+00 6.230000e+01 1.500000e+00 1.500000e+00 3.600000e+00 3.600000e+00 3.900000e+00 3.900000e+00
1.709680e+00 1.580000e+00 1.850000e+00 4.660000e+01 1.200000e+00 1.200000e+00 2.700000e+00 2.700000e+00 2.954657e+00 2.954657e+00
1.994370e+00 1.850000e+00 2.150000e+00 3.730000e+01 1.000000e+00 1.000000e+00 2.200000e+00 2.200000e+00 2.416609e+00 2.416609e+00
2.323040e+00 2.150000e+00 2.510000e+00 2.930000e+01 8.000000e-01 8.000000e-01 1.800000e+00 1.800000e+00 1.969772e+00 1.969772e+00
2.711880e+00 2.510000e+00 2.930000e+00 2.170000e+01 7.000000e-01 7.000000e-01 1.400000e+00 1.400000e+00 1.565248e+00 1.565248e+00
3.165530e+00 2.930000e+00 3.420000e+00 1.630000e+01 5.000000e-01 5.000000e-01 1.100000e+00 1.100000e+00 1.208305e+00 1.208305e+00
3.689390e+00 3.420000e+00 3.980000e+00 1.170000e+01 4.000000e-01 4.000000e-01 8.000000e-01 8.000000e-01 8.944272e-01 8.944272e-01
4.297350e+00 3.980000e+00 4.640000e+00 9.280000e+00 5.100000e-01 5.100000e-01 6.300000e-01 6.300000e-01 8.105554e-01 8.105554e-01
5.010230e+00 4.640000e+00 5.410000e+00 6.440000e+00 3.900000e-01 3.900000e-01 4.500000e-01 4.500000e-01 5.954830e-01 5.954830e-01
5.842700e+00 5.410000e+00 6.310000e+00 4.660000e+00 3.100000e-01 3.100000e-01 3.400000e-01 3.400000e-01 4.601087e-01 4.601087e-01
6.814810e+00 6.310000e+00 7.360000e+00 2.860000e+00 2.300000e-01 2.300000e-01 2.100000e-01 2.100000e-01 3.114482e-01 3.114482e-01
7.946620e+00 7.360000e+00 8.580000e+00 2.240000e+00 1.900000e-01 1.900000e-01 1.700000e-01 1.700000e-01 2.549510e-01 2.549510e-01
9.262830e+00 8.580000e+00 1.000000e+01 1.430000e+00 1.400000e-01 1.400000e-01 1.100000e-01 1.100000e-01 1.780449e-01 1.780449e-01
1.081670e+01 1.000000e+01 1.170000e+01 8.920000e-01 1.040000e-01 1.040000e-01 7.000000e-02 7.000000e-02 1.253635e-01 1.253635e-01
1.261430e+01 1.170000e+01 1.360000e+01 8.410000e-01 9.400000e-02 9.400000e-02 6.600000e-02 6.600000e-02 1.148564e-01 1.148564e-01
1.465880e+01 1.360000e+01 1.580000e+01 4.780000e-01 6.600000e-02 6.600000e-02 3.800000e-02 3.800000e-02 7.615773e-02 7.615773e-02
1.709680e+01 1.580000e+01 1.850000e+01 3.260000e-01 5.000000e-02 5.000000e-02 2.600000e-02 2.600000e-02 5.635601e-02 5.635601e-02
1.994370e+01 1.850000e+01 2.150000e+01 2.470000e-01 4.100000e-02 4.100000e-02 2.000000e-02 2.000000e-02 4.561798e-02 4.561798e-02
