#   He  BESS94(1994/07)
#   <E>  Elo  Eup   y   ystat_lo  ystat_up  ysyst_lo  ysyst_up  yerrtot_lo  yerrtot_up
2.050000e-01 2.050000e-01 2.050000e-01 2.590000e+02 2.280000e+01 2.280000e+01 0.000000e+00 0.000000e+00 2.280000e+01 2.280000e+01
2.700000e-01 2.700000e-01 2.700000e-01 2.480000e+02 1.830000e+01 1.830000e+01 0.000000e+00 0.000000e+00 1.830000e+01 1.830000e+01
3.620000e-01 3.620000e-01 3.620000e-01 2.120000e+02 1.980000e+01 1.980000e+01 0.000000e+00 0.000000e+00 1.980000e+01 1.980000e+01
4.800000e-01 4.800000e-01 4.800000e-01 1.670000e+02 1.190000e+01 1.190000e+01 0.000000e+00 0.000000e+00 1.190000e+01 1.190000e+01
6.460000e-01 6.460000e-01 6.460000e-01 1.220000e+02 1.280000e+01 1.280000e+01 0.000000e+00 0.000000e+00 1.280000e+01 1.280000e+01
8.650000e-01 8.650000e-01 8.650000e-01 9.090000e+01 7.460000e+00 7.460000e+00 0.000000e+00 0.000000e+00 7.460000e+00 7.460000e+00
1.145000e+00 1.145000e+00 1.145000e+00 5.980000e+01 7.330000e+00 7.330000e+00 0.000000e+00 0.000000e+00 7.330000e+00 7.330000e+00
1.516000e+00 1.516000e+00 1.516000e+00 3.940000e+01 2.790000e+00 2.790000e+00 0.000000e+00 0.000000e+00 2.790000e+00 2.790000e+00
2.005000e+00 2.005000e+00 2.005000e+00 2.290000e+01 2.280000e+00 2.280000e+00 0.000000e+00 0.000000e+00 2.280000e+00 2.280000e+00
2.710000e+00 2.710000e+00 2.710000e+00 1.390000e+01 1.300000e+00 1.300000e+00 0.000000e+00 0.000000e+00 1.300000e+00 1.300000e+00
3.623000e+00 3.623000e+00 3.623000e+00 7.980000e+00 7.800000e-01 7.800000e-01 0.000000e+00 0.000000e+00 7.800000e-01 7.800000e-01
4.740000e+00 4.740000e+00 4.740000e+00 4.460000e+00 3.900000e-01 3.900000e-01 0.000000e+00 0.000000e+00 3.900000e-01 3.900000e-01
6.368000e+00 6.368000e+00 6.368000e+00 2.400000e+00 2.600000e-01 2.600000e-01 0.000000e+00 0.000000e+00 2.600000e-01 2.600000e-01
8.421000e+00 8.421000e+00 8.421000e+00 1.310000e+00 1.200000e-01 1.200000e-01 0.000000e+00 0.000000e+00 1.200000e-01 1.200000e-01
