#   Al  Balloon(1972/10)
#   <E>  Elo  Eup   y   ystat_lo  ystat_up  ysyst_lo  ysyst_up  yerrtot_lo  yerrtot_up
2.600000e+00 2.600000e+00 2.600000e+00 3.300000e-02 9.000000e-03 9.000000e-03 0.000000e+00 0.000000e+00 9.000000e-03 9.000000e-03
3.300000e+00 3.300000e+00 3.300000e+00 3.300000e-02 6.000000e-03 6.000000e-03 0.000000e+00 0.000000e+00 6.000000e-03 6.000000e-03
4.300000e+00 4.300000e+00 4.300000e+00 1.900000e-02 5.000000e-03 5.000000e-03 0.000000e+00 0.000000e+00 5.000000e-03 5.000000e-03
5.700000e+00 5.700000e+00 5.700000e+00 6.800000e-03 1.900000e-03 1.900000e-03 0.000000e+00 0.000000e+00 1.900000e-03 1.900000e-03
8.300000e+00 8.300000e+00 8.300000e+00 3.600000e-03 1.100000e-03 1.100000e-03 0.000000e+00 0.000000e+00 1.100000e-03 1.100000e-03
1.200000e+01 1.200000e+01 1.200000e+01 1.400000e-03 6.000000e-04 6.000000e-04 0.000000e+00 0.000000e+00 6.000000e-04 6.000000e-04
1.880000e+01 1.880000e+01 1.880000e+01 6.100000e-04 2.600000e-04 2.600000e-04 0.000000e+00 0.000000e+00 2.600000e-04 2.600000e-04
3.370000e+01 3.370000e+01 3.370000e+01 9.900000e-05 7.500000e-05 7.500000e-05 0.000000e+00 0.000000e+00 7.500000e-05 7.500000e-05
1.470000e+02 1.470000e+02 1.470000e+02 5.900000e-06 5.700000e-06 5.700000e-06 0.000000e+00 0.000000e+00 5.700000e-06 5.700000e-06
