#   O  TRACER99
#   <E>  Elo  Eup   y   ystat_lo  ystat_up  ysyst_lo  ysyst_up  yerrtot_lo  yerrtot_up
6.490000e+01 1.000000e+01 7.250000e+02 2.688000e-04 2.080000e-06 2.080000e-06 0.000000e+00 0.000000e+00 2.080000e-06 2.080000e-06
1.080000e+03 7.250000e+02 1.651000e+03 3.152000e-07 1.088000e-07 1.552000e-07 0.000000e+00 0.000000e+00 1.088000e-07 1.552000e-07
2.390000e+03 1.651000e+03 3.546000e+03 3.840000e-08 2.560000e-08 5.120000e-08 0.000000e+00 0.000000e+00 2.560000e-08 5.120000e-08
7.950000e+03 3.546000e+03 2.000000e+04 4.480000e-09 2.880000e-09 5.920000e-09 0.000000e+00 0.000000e+00 2.880000e-09 5.920000e-09
