#   H  PAMELA(2007/11-2007/12)
#   <E>  Elo  Eup   y   ystat_lo  ystat_up  ysyst_lo  ysyst_up  yerrtot_lo  yerrtot_up
1.026196e+00 1.019996e+00 1.032996e+00 1.045000e+03 3.100000e+01 3.100000e+01 1.020000e+02 9.000000e+01 1.066068e+02 9.518929e+01
1.035396e+00 1.032996e+00 1.037996e+00 1.111000e+03 3.000000e+01 3.000000e+01 9.800000e+01 9.400000e+01 1.024890e+02 9.867117e+01
1.042796e+00 1.037996e+00 1.047996e+00 1.151000e+03 2.700000e+01 2.700000e+01 9.400000e+01 9.700000e+01 9.780082e+01 1.006876e+02
1.052796e+00 1.047996e+00 1.057996e+00 1.230000e+03 2.700000e+01 2.700000e+01 9.100000e+01 1.020000e+02 9.492102e+01 1.055130e+02
1.062896e+00 1.057996e+00 1.067996e+00 1.334000e+03 2.600000e+01 2.600000e+01 8.800000e+01 1.100000e+02 9.176056e+01 1.130310e+02
1.077596e+00 1.067996e+00 1.087996e+00 1.411000e+03 2.500000e+01 2.500000e+01 8.600000e+01 1.150000e+02 8.956004e+01 1.176860e+02
1.092896e+00 1.087996e+00 1.097996e+00 1.453000e+03 2.300000e+01 2.300000e+01 8.500000e+01 1.170000e+02 8.805680e+01 1.192393e+02
1.102896e+00 1.097996e+00 1.107996e+00 1.477000e+03 2.200000e+01 2.200000e+01 8.300000e+01 1.180000e+02 8.586617e+01 1.200333e+02
1.117696e+00 1.107996e+00 1.127996e+00 1.545000e+03 2.100000e+01 2.100000e+01 8.100000e+01 1.220000e+02 8.367795e+01 1.237942e+02
1.137696e+00 1.127996e+00 1.147996e+00 1.613000e+03 2.000000e+01 2.000000e+01 8.000000e+01 1.260000e+02 8.246211e+01 1.275774e+02
1.152896e+00 1.147996e+00 1.157996e+00 1.634000e+03 1.900000e+01 1.900000e+01 7.800000e+01 1.260000e+02 8.028076e+01 1.274245e+02
1.167696e+00 1.157996e+00 1.177996e+00 1.673000e+03 1.800000e+01 1.800000e+01 7.700000e+01 1.280000e+02 7.907591e+01 1.292594e+02
1.187796e+00 1.177996e+00 1.197996e+00 1.732000e+03 1.800000e+01 1.800000e+01 7.600000e+01 1.310000e+02 7.810250e+01 1.322309e+02
1.212496e+00 1.197996e+00 1.227996e+00 1.775000e+03 1.700000e+01 1.700000e+01 7.500000e+01 1.330000e+02 7.690254e+01 1.340821e+02
1.237796e+00 1.227996e+00 1.247996e+00 1.788000e+03 1.600000e+01 1.600000e+01 7.400000e+01 1.320000e+02 7.570997e+01 1.329662e+02
1.262596e+00 1.247996e+00 1.277996e+00 1.818000e+03 1.600000e+01 1.600000e+01 7.300000e+01 1.330000e+02 7.473286e+01 1.339589e+02
1.287796e+00 1.277996e+00 1.297996e+00 1.822000e+03 1.500000e+01 1.500000e+01 7.200000e+01 1.320000e+02 7.354590e+01 1.328495e+02
1.312696e+00 1.297996e+00 1.327996e+00 1.816000e+03 1.400000e+01 1.400000e+01 7.200000e+01 1.300000e+02 7.334848e+01 1.307517e+02
1.347496e+00 1.327996e+00 1.367996e+00 1.778000e+03 1.300000e+01 1.300000e+01 7.100000e+01 1.260000e+02 7.218033e+01 1.266689e+02
1.382696e+00 1.367996e+00 1.397996e+00 1.754000e+03 1.300000e+01 1.300000e+01 7.000000e+01 1.230000e+02 7.119691e+01 1.236851e+02
1.417496e+00 1.397996e+00 1.437996e+00 1.715000e+03 1.200000e+01 1.200000e+01 6.900000e+01 1.190000e+02 7.003571e+01 1.196035e+02
1.457596e+00 1.437996e+00 1.477996e+00 1.677000e+03 1.200000e+01 1.200000e+01 6.800000e+01 1.150000e+02 6.905071e+01 1.156244e+02
1.497596e+00 1.477996e+00 1.517996e+00 1.643000e+03 1.100000e+01 1.100000e+01 6.800000e+01 1.110000e+02 6.888396e+01 1.115437e+02
1.537596e+00 1.517996e+00 1.557996e+00 1.577000e+03 1.000000e+01 1.000000e+01 6.700000e+01 1.050000e+02 6.774216e+01 1.054751e+02
1.582496e+00 1.557996e+00 1.607996e+00 1.527000e+03 9.000000e+00 9.000000e+00 6.600000e+01 1.010000e+02 6.661081e+01 1.014002e+02
1.632496e+00 1.607996e+00 1.657996e+00 1.468000e+03 9.000000e+00 9.000000e+00 6.500000e+01 9.600000e+01 6.562012e+01 9.642095e+01
1.682496e+00 1.657996e+00 1.707996e+00 1.403000e+03 8.000000e+00 8.000000e+00 6.500000e+01 9.100000e+01 6.549046e+01 9.135097e+01
