#   H  PAMELA(2008/11-2008/12)
#   <E>  Elo  Eup   y   ystat_lo  ystat_up  ysyst_lo  ysyst_up  yerrtot_lo  yerrtot_up
1.026196e+00 1.019996e+00 1.032996e+00 1.191000e+03 3.500000e+01 3.500000e+01 1.040000e+02 1.050000e+02 1.097315e+02 1.106797e+02
1.035396e+00 1.032996e+00 1.037996e+00 1.332000e+03 3.400000e+01 3.400000e+01 1.000000e+02 1.160000e+02 1.056220e+02 1.208801e+02
1.042796e+00 1.037996e+00 1.047996e+00 1.401000e+03 3.100000e+01 3.100000e+01 9.700000e+01 1.210000e+02 1.018332e+02 1.249080e+02
1.052796e+00 1.047996e+00 1.057996e+00 1.477000e+03 3.100000e+01 3.100000e+01 9.400000e+01 1.260000e+02 9.897980e+01 1.297575e+02
1.062896e+00 1.057996e+00 1.067996e+00 1.543000e+03 2.900000e+01 2.900000e+01 9.100000e+01 1.310000e+02 9.550916e+01 1.341715e+02
1.077596e+00 1.067996e+00 1.087996e+00 1.607000e+03 2.700000e+01 2.700000e+01 8.900000e+01 1.350000e+02 9.300538e+01 1.376735e+02
1.092896e+00 1.087996e+00 1.097996e+00 1.675000e+03 2.600000e+01 2.600000e+01 8.700000e+01 1.390000e+02 9.080198e+01 1.414107e+02
1.102896e+00 1.097996e+00 1.107996e+00 1.727000e+03 2.500000e+01 2.500000e+01 8.500000e+01 1.420000e+02 8.860023e+01 1.441839e+02
1.117696e+00 1.107996e+00 1.127996e+00 1.805000e+03 2.400000e+01 2.400000e+01 8.400000e+01 1.470000e+02 8.736132e+01 1.489463e+02
1.137696e+00 1.127996e+00 1.147996e+00 1.865000e+03 2.300000e+01 2.300000e+01 8.200000e+01 1.500000e+02 8.516455e+01 1.517531e+02
1.152896e+00 1.147996e+00 1.157996e+00 1.899000e+03 2.100000e+01 2.100000e+01 8.100000e+01 1.520000e+02 8.367795e+01 1.534438e+02
1.167696e+00 1.157996e+00 1.177996e+00 1.968000e+03 2.100000e+01 2.100000e+01 8.000000e+01 1.560000e+02 8.271034e+01 1.574071e+02
1.187796e+00 1.177996e+00 1.197996e+00 2.031000e+03 2.000000e+01 2.000000e+01 7.900000e+01 1.590000e+02 8.149233e+01 1.602529e+02
1.212496e+00 1.197996e+00 1.227996e+00 2.047000e+03 1.900000e+01 1.900000e+01 7.800000e+01 1.590000e+02 8.028076e+01 1.601312e+02
1.237796e+00 1.227996e+00 1.247996e+00 2.025000e+03 1.800000e+01 1.800000e+01 7.700000e+01 1.550000e+02 7.907591e+01 1.560417e+02
1.262596e+00 1.247996e+00 1.277996e+00 2.040000e+03 1.700000e+01 1.700000e+01 7.600000e+01 1.550000e+02 7.787811e+01 1.559295e+02
1.287796e+00 1.277996e+00 1.297996e+00 2.036000e+03 1.700000e+01 1.700000e+01 7.500000e+01 1.530000e+02 7.690254e+01 1.539415e+02
1.312696e+00 1.297996e+00 1.327996e+00 2.019000e+03 1.600000e+01 1.600000e+01 7.400000e+01 1.500000e+02 7.570997e+01 1.508509e+02
1.347496e+00 1.327996e+00 1.367996e+00 1.983000e+03 1.500000e+01 1.500000e+01 7.400000e+01 1.460000e+02 7.550497e+01 1.467685e+02
1.382696e+00 1.367996e+00 1.397996e+00 1.959000e+03 1.400000e+01 1.400000e+01 7.300000e+01 1.430000e+02 7.433034e+01 1.436837e+02
1.417496e+00 1.397996e+00 1.437996e+00 1.941000e+03 1.400000e+01 1.400000e+01 7.200000e+01 1.400000e+02 7.334848e+01 1.406983e+02
1.457596e+00 1.437996e+00 1.477996e+00 1.844000e+03 1.300000e+01 1.300000e+01 7.100000e+01 1.320000e+02 7.218033e+01 1.326386e+02
1.497596e+00 1.477996e+00 1.517996e+00 1.789000e+03 1.200000e+01 1.200000e+01 7.100000e+01 1.260000e+02 7.200694e+01 1.265701e+02
1.537596e+00 1.517996e+00 1.557996e+00 1.731000e+03 1.300000e+01 1.300000e+01 7.000000e+01 1.210000e+02 7.119691e+01 1.216963e+02
1.582496e+00 1.557996e+00 1.607996e+00 1.641000e+03 1.200000e+01 1.200000e+01 6.900000e+01 1.140000e+02 7.003571e+01 1.146298e+02
1.632496e+00 1.607996e+00 1.657996e+00 1.587000e+03 1.100000e+01 1.100000e+01 6.800000e+01 1.090000e+02 6.888396e+01 1.095536e+02
1.682496e+00 1.657996e+00 1.707996e+00 1.510000e+03 1.100000e+01 1.100000e+01 6.800000e+01 1.020000e+02 6.888396e+01 1.025914e+02
1.737396e+00 1.707996e+00 1.767996e+00 1.431000e+03 1.000000e+01 1.000000e+01 6.700000e+01 9.600000e+01 6.774216e+01 9.651943e+01
1.797396e+00 1.767996e+00 1.827996e+00 1.357000e+03 9.000000e+00 9.000000e+00 6.600000e+01 9.000000e+01 6.661081e+01 9.044888e+01
1.862296e+00 1.827996e+00 1.897996e+00 1.273000e+03 9.000000e+00 9.000000e+00 6.600000e+01 8.400000e+01 6.661081e+01 8.448077e+01
1.927496e+00 1.897996e+00 1.957996e+00 1.192000e+03 8.000000e+00 8.000000e+00 6.500000e+01 7.700000e+01 6.549046e+01 7.741447e+01
1.992396e+00 1.957996e+00 2.027996e+00 1.127000e+03 7.000000e+00 7.000000e+00 6.400000e+01 7.200000e+01 6.438167e+01 7.233948e+01
2.067196e+00 2.027996e+00 2.107996e+00 1.041000e+03 7.000000e+00 7.000000e+00 6.400000e+01 6.600000e+01 6.438167e+01 6.637017e+01
2.147296e+00 2.107996e+00 2.187996e+00 9.830000e+02 6.000000e+00 6.000000e+00 6.200000e+01 6.200000e+01 6.228965e+01 6.228965e+01
2.232196e+00 2.187996e+00 2.277996e+00 9.030000e+02 6.000000e+00 6.000000e+00 5.600000e+01 5.600000e+01 5.632051e+01 5.632051e+01
2.317396e+00 2.277996e+00 2.357996e+00 8.450000e+02 6.000000e+00 6.000000e+00 5.200000e+01 5.200000e+01 5.234501e+01 5.234501e+01
2.407096e+00 2.357996e+00 2.457996e+00 7.820000e+02 5.000000e+00 5.000000e+00 4.800000e+01 4.800000e+01 4.825971e+01 4.825971e+01
2.507196e+00 2.457996e+00 2.557996e+00 7.190000e+02 5.000000e+00 5.000000e+00 4.400000e+01 4.400000e+01 4.428318e+01 4.428318e+01
2.607196e+00 2.557996e+00 2.657996e+00 6.700000e+02 4.000000e+00 4.000000e+00 4.000000e+01 4.000000e+01 4.019950e+01 4.019950e+01
2.712096e+00 2.657996e+00 2.767996e+00 6.120000e+02 4.000000e+00 4.000000e+00 3.600000e+01 3.600000e+01 3.622154e+01 3.622154e+01
2.826996e+00 2.767996e+00 2.887996e+00 5.620000e+02 4.000000e+00 4.000000e+00 3.300000e+01 3.300000e+01 3.324154e+01 3.324154e+01
2.947096e+00 2.887996e+00 3.007996e+00 5.120000e+02 4.000000e+00 4.000000e+00 3.000000e+01 3.000000e+01 3.026549e+01 3.026549e+01
3.071996e+00 3.007996e+00 3.137996e+00 4.610000e+02 3.000000e+00 3.000000e+00 2.700000e+01 2.700000e+01 2.716616e+01 2.716616e+01
3.201996e+00 3.137996e+00 3.267996e+00 4.280000e+02 3.000000e+00 3.000000e+00 2.400000e+01 2.400000e+01 2.418677e+01 2.418677e+01
3.341796e+00 3.267996e+00 3.417996e+00 3.880000e+02 3.000000e+00 3.000000e+00 2.200000e+01 2.200000e+01 2.220360e+01 2.220360e+01
3.486996e+00 3.417996e+00 3.557996e+00 3.560000e+02 3.000000e+00 3.000000e+00 2.000000e+01 2.000000e+01 2.022375e+01 2.022375e+01
3.636796e+00 3.557996e+00 3.717996e+00 3.220000e+02 2.000000e+00 2.000000e+00 1.800000e+01 1.800000e+01 1.811077e+01 1.811077e+01
3.796796e+00 3.717996e+00 3.877996e+00 2.910000e+02 2.000000e+00 2.000000e+00 1.600000e+01 1.600000e+01 1.612452e+01 1.612452e+01
3.966596e+00 3.877996e+00 4.057996e+00 2.620000e+02 2.000000e+00 2.000000e+00 1.400000e+01 1.400000e+01 1.414214e+01 1.414214e+01
4.146696e+00 4.057996e+00 4.237996e+00 2.390000e+02 2.000000e+00 2.000000e+00 1.300000e+01 1.300000e+01 1.315295e+01 1.315295e+01
4.331596e+00 4.237996e+00 4.427996e+00 2.150000e+02 2.000000e+00 2.000000e+00 1.200000e+01 1.200000e+01 1.216553e+01 1.216553e+01
4.526596e+00 4.427996e+00 4.627996e+00 1.940000e+02 2.000000e+00 2.000000e+00 1.000000e+01 1.000000e+01 1.019804e+01 1.019804e+01
4.836996e+00 4.627996e+00 5.057996e+00 1.647000e+02 9.853000e-01 9.853000e-01 8.790000e+00 8.790000e+00 8.845050e+00 8.845050e+00
5.286596e+00 5.057996e+00 5.527996e+00 1.343000e+02 8.364000e-01 8.364000e-01 7.113000e+00 7.113000e+00 7.162006e+00 7.162006e+00
5.780996e+00 5.527996e+00 6.047996e+00 1.091000e+02 7.083000e-01 7.083000e-01 5.731000e+00 5.731000e+00 5.774604e+00 5.774604e+00
6.325396e+00 6.047996e+00 6.617996e+00 8.697000e+01 5.944000e-01 5.944000e-01 4.536000e+00 4.536000e+00 4.574779e+00 4.574779e+00
6.919896e+00 6.617996e+00 7.237996e+00 6.955000e+01 4.994000e-01 4.994000e-01 3.601000e+00 3.601000e+00 3.635464e+00 3.635464e+00
7.573996e+00 7.237996e+00 7.927996e+00 5.560000e+01 4.197000e-01 4.197000e-01 2.859000e+00 2.859000e+00 2.889642e+00 2.889642e+00
8.293396e+00 7.927996e+00 8.677996e+00 4.415000e+01 3.514000e-01 3.514000e-01 2.255000e+00 2.255000e+00 2.282215e+00 2.282215e+00
9.082395e+00 8.677996e+00 9.507996e+00 3.465000e+01 2.923000e-01 2.923000e-01 1.759000e+00 1.759000e+00 1.783121e+00 1.783121e+00
9.951496e+00 9.507996e+00 1.041800e+01 2.712000e+01 2.424000e-01 2.424000e-01 1.368000e+00 1.368000e+00 1.389310e+00 1.389310e+00
1.090540e+01 1.041800e+01 1.141800e+01 2.132000e+01 2.014000e-01 2.014000e-01 1.075000e+00 1.075000e+00 1.093703e+00 1.093703e+00
1.194900e+01 1.141800e+01 1.250800e+01 1.677000e+01 1.672000e-01 1.672000e-01 8.456000e-01 8.456000e-01 8.619717e-01 8.619717e-01
1.309300e+01 1.250800e+01 1.370800e+01 1.346000e+01 1.399000e-01 1.399000e-01 6.785000e-01 6.785000e-01 6.927729e-01 6.927729e-01
1.435100e+01 1.370800e+01 1.502800e+01 1.028000e+01 1.143000e-01 1.143000e-01 5.182000e-01 5.182000e-01 5.306559e-01 5.306559e-01
1.573500e+01 1.502800e+01 1.647800e+01 7.855000e+00 9.319000e-02 9.319000e-02 3.960000e-01 3.960000e-01 4.068174e-01 4.068174e-01
1.724800e+01 1.647800e+01 1.805800e+01 6.257000e+00 7.736000e-02 7.736000e-02 3.154000e-01 3.154000e-01 3.247487e-01 3.247487e-01
1.890700e+01 1.805800e+01 1.979800e+01 4.915000e+00 6.357000e-02 6.357000e-02 2.478000e-01 2.478000e-01 2.558241e-01 2.558241e-01
2.072500e+01 1.979800e+01 2.169800e+01 3.806000e+00 5.230000e-02 5.230000e-02 1.919000e-01 1.919000e-01 1.988992e-01 1.988992e-01
2.271700e+01 2.169800e+01 2.378800e+01 2.847000e+00 4.282000e-02 4.282000e-02 1.435000e-01 1.435000e-01 1.497525e-01 1.497525e-01
2.491000e+01 2.378800e+01 2.608800e+01 2.261000e+00 3.642000e-02 3.642000e-02 1.140000e-01 1.140000e-01 1.196763e-01 1.196763e-01
2.731300e+01 2.608800e+01 2.859800e+01 1.735000e+00 3.049000e-02 3.049000e-02 8.745000e-02 8.745000e-02 9.261286e-02 9.261286e-02
2.994500e+01 2.859800e+01 3.135800e+01 1.388000e+00 2.603000e-02 2.603000e-02 6.997000e-02 6.997000e-02 7.465495e-02 7.465495e-02
3.283199e+01 3.135800e+01 3.437799e+01 1.015000e+00 2.127000e-02 2.127000e-02 5.118000e-02 5.118000e-02 5.542387e-02 5.542387e-02
3.599400e+01 3.437799e+01 3.768800e+01 8.151000e-01 1.820000e-02 1.820000e-02 4.109000e-02 4.109000e-02 4.494027e-02 4.494027e-02
3.946500e+01 3.768800e+01 4.132800e+01 6.222000e-01 1.520000e-02 1.520000e-02 3.137000e-02 3.137000e-02 3.485853e-02 3.485853e-02
4.327100e+01 4.132800e+01 4.530799e+01 4.986000e-01 1.300000e-02 1.300000e-02 2.514000e-02 2.514000e-02 2.830229e-02 2.830229e-02
4.744099e+01 4.530799e+01 4.967800e+01 3.550000e-01 1.049000e-02 1.049000e-02 1.790000e-02 1.790000e-02 2.074729e-02 2.074729e-02
