#   H  PAMELA-CALO(2006/06-2010/01)
#   <E>  Elo  Eup   y   ystat_lo  ystat_up  ysyst_lo  ysyst_up  yerrtot_lo  yerrtot_up
6.513550e+02 5.009380e+02 9.009380e+02 3.630000e-04 5.000000e-06 5.000000e-06 6.090000e-05 6.090000e-05 6.110491e-05 6.110491e-05
1.180068e+03 9.009380e+02 1.700938e+03 6.310000e-05 1.400000e-06 1.400000e-06 9.890000e-06 9.890000e-06 9.988599e-06 9.988599e-06
2.481098e+03 1.700938e+03 4.000938e+03 9.980000e-06 3.500000e-07 3.500000e-07 1.623000e-06 1.623000e-06 1.660310e-06 1.660310e-06
5.473608e+03 4.000938e+03 8.600938e+03 1.320000e-06 9.000000e-08 9.000000e-08 2.110000e-07 2.110000e-07 2.293927e-07 2.293927e-07
1.106224e+04 8.600938e+03 1.500094e+04 2.290000e-07 3.800000e-08 3.800000e-08 3.780000e-08 3.780000e-08 5.359888e-08 5.359888e-08
