#   H  PAMELA(2006/11-2006/12)
#   <E>  Elo  Eup   y   ystat_lo  ystat_up  ysyst_lo  ysyst_up  yerrtot_lo  yerrtot_up
2.607196e+00 2.557996e+00 2.657996e+00 5.620000e+02 3.000000e+00 3.000000e+00 3.000000e+01 3.000000e+01 3.014963e+01 3.014963e+01
2.712096e+00 2.657996e+00 2.767996e+00 5.200000e+02 3.000000e+00 3.000000e+00 2.700000e+01 2.700000e+01 2.716616e+01 2.716616e+01
2.826996e+00 2.767996e+00 2.887996e+00 4.810000e+02 3.000000e+00 3.000000e+00 2.500000e+01 2.500000e+01 2.517936e+01 2.517936e+01
2.947096e+00 2.887996e+00 3.007996e+00 4.410000e+02 2.000000e+00 2.000000e+00 2.300000e+01 2.300000e+01 2.308679e+01 2.308679e+01
3.071996e+00 3.007996e+00 3.137996e+00 4.120000e+02 2.000000e+00 2.000000e+00 2.100000e+01 2.100000e+01 2.109502e+01 2.109502e+01
3.201996e+00 3.137996e+00 3.267996e+00 3.740000e+02 2.000000e+00 2.000000e+00 1.900000e+01 1.900000e+01 1.910497e+01 1.910497e+01
3.341796e+00 3.267996e+00 3.417996e+00 3.470000e+02 2.000000e+00 2.000000e+00 1.700000e+01 1.700000e+01 1.711724e+01 1.711724e+01
3.486996e+00 3.417996e+00 3.557996e+00 3.150000e+02 2.000000e+00 2.000000e+00 1.500000e+01 1.500000e+01 1.513275e+01 1.513275e+01
3.636796e+00 3.557996e+00 3.717996e+00 2.860000e+02 2.000000e+00 2.000000e+00 1.400000e+01 1.400000e+01 1.414214e+01 1.414214e+01
3.796796e+00 3.717996e+00 3.877996e+00 2.620000e+02 2.000000e+00 2.000000e+00 1.200000e+01 1.200000e+01 1.216553e+01 1.216553e+01
3.966596e+00 3.877996e+00 4.057996e+00 2.390000e+02 1.000000e+00 1.000000e+00 1.100000e+01 1.100000e+01 1.104536e+01 1.104536e+01
4.146696e+00 4.057996e+00 4.237996e+00 2.150000e+02 1.000000e+00 1.000000e+00 1.000000e+01 1.000000e+01 1.004988e+01 1.004988e+01
4.331596e+00 4.237996e+00 4.427996e+00 1.950000e+02 1.000000e+00 1.000000e+00 9.000000e+00 9.000000e+00 9.055385e+00 9.055385e+00
4.526596e+00 4.427996e+00 4.627996e+00 1.750000e+02 1.000000e+00 1.000000e+00 8.000000e+00 8.000000e+00 8.062258e+00 8.062258e+00
4.836996e+00 4.627996e+00 5.057996e+00 1.514000e+02 7.000000e-01 7.000000e-01 6.900000e+00 6.900000e+00 6.935416e+00 6.935416e+00
5.286596e+00 5.057996e+00 5.527996e+00 1.244000e+02 6.000000e-01 6.000000e-01 5.600000e+00 5.600000e+00 5.632051e+00 5.632051e+00
5.780996e+00 5.527996e+00 6.047996e+00 9.915000e+01 5.000000e-01 5.000000e-01 4.400000e+00 4.400000e+00 4.428318e+00 4.428318e+00
6.325396e+00 6.047996e+00 6.617996e+00 8.138000e+01 4.000000e-01 4.000000e-01 3.600000e+00 3.600000e+00 3.622154e+00 3.622154e+00
6.919896e+00 6.617996e+00 7.237996e+00 6.527000e+01 4.000000e-01 4.000000e-01 2.900000e+00 2.900000e+00 2.927456e+00 2.927456e+00
7.573996e+00 7.237996e+00 7.927996e+00 5.212000e+01 3.000000e-01 3.000000e-01 2.300000e+00 2.300000e+00 2.319483e+00 2.319483e+00
8.293396e+00 7.927996e+00 8.677996e+00 4.166000e+01 3.000000e-01 3.000000e-01 1.800000e+00 1.800000e+00 1.824829e+00 1.824829e+00
9.082395e+00 8.677996e+00 9.507996e+00 3.318000e+01 2.000000e-01 2.000000e-01 1.400000e+00 1.400000e+00 1.414214e+00 1.414214e+00
9.951496e+00 9.507996e+00 1.041800e+01 2.626000e+01 2.000000e-01 2.000000e-01 1.100000e+00 1.100000e+00 1.118034e+00 1.118034e+00
1.090540e+01 1.041800e+01 1.141800e+01 2.088000e+01 1.500000e-01 1.500000e-01 8.800000e-01 8.800000e-01 8.926926e-01 8.926926e-01
1.194900e+01 1.141800e+01 1.250800e+01 1.640000e+01 1.200000e-01 1.200000e-01 6.900000e-01 6.900000e-01 7.003571e-01 7.003571e-01
1.309300e+01 1.250800e+01 1.370800e+01 1.289000e+01 1.000000e-01 1.000000e-01 5.500000e-01 5.500000e-01 5.590170e-01 5.590170e-01
1.435100e+01 1.370800e+01 1.502800e+01 1.001000e+01 8.000000e-02 8.000000e-02 4.200000e-01 4.200000e-01 4.275512e-01 4.275512e-01
1.573500e+01 1.502800e+01 1.647800e+01 7.859000e+00 7.000000e-02 7.000000e-02 3.300000e-01 3.300000e-01 3.373426e-01 3.373426e-01
1.724800e+01 1.647800e+01 1.805800e+01 6.271000e+00 6.000000e-02 6.000000e-02 2.700000e-01 2.700000e-01 2.765863e-01 2.765863e-01
1.890700e+01 1.805800e+01 1.979800e+01 4.792000e+00 5.000000e-02 5.000000e-02 2.000000e-01 2.000000e-01 2.061553e-01 2.061553e-01
