#   H  PAMELA(2006/07-2008/12)
#   <E>  Elo  Eup   y   ystat_lo  ystat_up  ysyst_lo  ysyst_up  yerrtot_lo  yerrtot_up
1.378382e+00 1.363795e+00 1.400513e+00 1.584457e+03 2.729469e+00 2.729469e+00 5.458938e+01 5.458938e+01 5.465757e+01 5.465757e+01
1.415428e+00 1.400513e+00 1.438032e+00 1.550294e+03 2.670619e+00 2.670619e+00 5.341238e+01 5.341238e+01 5.347910e+01 5.347910e+01
1.453250e+00 1.438032e+00 1.476291e+00 1.527877e+03 2.618469e+00 2.618469e+00 5.236938e+01 5.236938e+01 5.243480e+01 5.243480e+01
1.491790e+00 1.476291e+00 1.515235e+00 1.486646e+03 2.572051e+00 2.572051e+00 5.144102e+01 5.144102e+01 5.150528e+01 5.150528e+01
1.538907e+00 1.515235e+00 1.562798e+00 1.443041e+03 2.522799e+00 2.522799e+00 5.045598e+01 5.045598e+01 5.051901e+01 5.051901e+01
1.586895e+00 1.562798e+00 1.611191e+00 1.400931e+03 2.479524e+00 2.479524e+00 4.959047e+01 4.959047e+01 4.965242e+01 4.965242e+01
1.635676e+00 1.611191e+00 1.660342e+00 1.347602e+03 2.441308e+00 2.441308e+00 4.882615e+01 4.882615e+01 4.888714e+01 4.888714e+01
1.685181e+00 1.660342e+00 1.710186e+00 1.292775e+03 2.407402e+00 2.407402e+00 4.814804e+01 4.814804e+01 4.820819e+01 4.820819e+01
1.743771e+00 1.710186e+00 1.769134e+00 1.231316e+03 2.372477e+00 2.372477e+00 4.744954e+01 4.744954e+01 4.750881e+01 4.750881e+01
1.803174e+00 1.769134e+00 1.828862e+00 1.169721e+03 1.170892e+00 1.170892e+00 4.683569e+01 4.683569e+01 4.685032e+01 4.685032e+01
1.863313e+00 1.828862e+00 1.889295e+00 1.112201e+03 1.157337e+00 1.157337e+00 4.629350e+01 4.629350e+01 4.630796e+01 4.630796e+01
1.924120e+00 1.889295e+00 1.959142e+00 1.052539e+03 1.145309e+00 1.145309e+00 4.581237e+01 4.581237e+01 4.582668e+01 4.582668e+01
1.994351e+00 1.959142e+00 2.029738e+00 9.960424e+02 1.133154e+00 1.133154e+00 3.399462e+01 3.399462e+01 3.401350e+01 3.401350e+01
2.074207e+00 2.029738e+00 2.109961e+00 9.328327e+02 1.121193e+00 1.121193e+00 3.363580e+01 3.363580e+01 3.365448e+01 3.365448e+01
