#   C  Balloon(1976/09)
#   <E>  Elo  Eup   y   ystat_lo  ystat_up  ysyst_lo  ysyst_up  yerrtot_lo  yerrtot_up
6.100000e-01 5.690000e-01 6.260000e-01 6.330000e+00 1.600000e-01 1.600000e-01 0.000000e+00 0.000000e+00 1.600000e-01 1.600000e-01
6.880000e-01 6.260000e-01 7.260000e-01 5.140000e+00 1.100000e-01 1.100000e-01 0.000000e+00 0.000000e+00 1.100000e-01 1.100000e-01
8.360000e-01 7.260000e-01 9.270000e-01 3.370000e+00 6.000000e-02 6.000000e-02 0.000000e+00 0.000000e+00 6.000000e-02 6.000000e-02
1.183000e+00 9.270000e-01 1.412000e+00 2.520000e+00 3.000000e-02 3.000000e-02 0.000000e+00 0.000000e+00 3.000000e-02 3.000000e-02
