#   C  Balloon(1965/06)
#   <E>  Elo  Eup   y   ystat_lo  ystat_up  ysyst_lo  ysyst_up  yerrtot_lo  yerrtot_up
6.520000e-01 6.520000e-01 6.520000e-01 6.130000e+00 1.800000e+00 1.800000e+00 0.000000e+00 0.000000e+00 1.800000e+00 1.800000e+00
8.530000e-01 8.530000e-01 8.530000e-01 5.190000e+00 1.400000e+00 1.400000e+00 0.000000e+00 0.000000e+00 1.400000e+00 1.400000e+00
1.087000e+00 1.087000e+00 1.087000e+00 3.500000e+00 1.000000e+00 1.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 1.000000e+00
