#   C  Balloon(1972/10)
#   <E>  Elo  Eup   y   ystat_lo  ystat_up  ysyst_lo  ysyst_up  yerrtot_lo  yerrtot_up
2.600000e+00 2.600000e+00 2.600000e+00 8.500000e-01 4.000000e-02 4.000000e-02 0.000000e+00 0.000000e+00 4.000000e-02 4.000000e-02
3.300000e+00 3.300000e+00 3.300000e+00 7.600000e-01 3.000000e-02 3.000000e-02 0.000000e+00 0.000000e+00 3.000000e-02 3.000000e-02
4.300000e+00 4.300000e+00 4.300000e+00 4.200000e-01 2.000000e-02 2.000000e-02 0.000000e+00 0.000000e+00 2.000000e-02 2.000000e-02
5.700000e+00 5.700000e+00 5.700000e+00 1.980000e-01 9.000000e-03 9.000000e-03 0.000000e+00 0.000000e+00 9.000000e-03 9.000000e-03
8.300000e+00 8.300000e+00 8.300000e+00 8.100000e-02 5.000000e-03 5.000000e-03 0.000000e+00 0.000000e+00 5.000000e-03 5.000000e-03
1.200000e+01 1.200000e+01 1.200000e+01 3.200000e-02 2.000000e-03 2.000000e-03 0.000000e+00 0.000000e+00 2.000000e-03 2.000000e-03
1.880000e+01 1.880000e+01 1.880000e+01 1.000000e-02 1.000000e-03 1.000000e-03 0.000000e+00 0.000000e+00 1.000000e-03 1.000000e-03
3.370000e+01 3.370000e+01 3.370000e+01 2.500000e-03 3.000000e-04 3.000000e-04 0.000000e+00 0.000000e+00 3.000000e-04 3.000000e-04
1.470000e+02 1.470000e+02 1.470000e+02 5.400000e-05 1.300000e-05 1.300000e-05 0.000000e+00 0.000000e+00 1.300000e-05 1.300000e-05
