#   N  Balloon(1971/09+1972/10)
#   <E>  Elo  Eup   y   ystat_lo  ystat_up  ysyst_lo  ysyst_up  yerrtot_lo  yerrtot_up
2.190890e+01 2.000000e+01 2.400000e+01 8.600000e-04 2.200000e-04 2.200000e-04 0.000000e+00 0.000000e+00 2.200000e-04 2.200000e-04
2.692580e+01 2.500000e+01 2.900000e+01 5.200000e-04 1.100000e-04 1.100000e-04 0.000000e+00 0.000000e+00 1.100000e-04 1.100000e-04
3.386740e+01 3.100000e+01 3.700000e+01 2.100000e-04 5.000000e-05 5.000000e-05 0.000000e+00 0.000000e+00 5.000000e-05 5.000000e-05
4.773890e+01 4.300000e+01 5.300000e+01 6.900000e-05 1.900000e-05 1.900000e-05 0.000000e+00 0.000000e+00 1.900000e-05 1.900000e-05
7.457210e+01 6.700000e+01 8.300000e+01 2.700000e-05 8.000000e-06 8.000000e-06 0.000000e+00 0.000000e+00 8.000000e-06 8.000000e-06
1.190590e+02 1.050000e+02 1.350000e+02 3.000000e-06 4.000000e-06 4.000000e-06 0.000000e+00 0.000000e+00 4.000000e-06 4.000000e-06
