#   N  Balloon(1973/08)
#   <E>  Elo  Eup   y   ystat_lo  ystat_up  ysyst_lo  ysyst_up  yerrtot_lo  yerrtot_up
3.700000e-01 3.700000e-01 3.700000e-01 1.640000e+00 8.000000e-02 8.000000e-02 0.000000e+00 0.000000e+00 8.000000e-02 8.000000e-02
4.400000e-01 4.400000e-01 4.400000e-01 1.490000e+00 6.000000e-02 6.000000e-02 0.000000e+00 0.000000e+00 6.000000e-02 6.000000e-02
5.500000e-01 5.500000e-01 5.500000e-01 1.310000e+00 5.000000e-02 5.000000e-02 0.000000e+00 0.000000e+00 5.000000e-02 5.000000e-02
6.700000e-01 6.700000e-01 6.700000e-01 1.130000e+00 5.000000e-02 5.000000e-02 0.000000e+00 0.000000e+00 5.000000e-02 5.000000e-02
8.400000e-01 8.400000e-01 8.400000e-01 9.500000e-01 4.000000e-02 4.000000e-02 0.000000e+00 0.000000e+00 4.000000e-02 4.000000e-02
1.060000e+00 1.060000e+00 1.060000e+00 7.600000e-01 4.000000e-02 4.000000e-02 0.000000e+00 0.000000e+00 4.000000e-02 4.000000e-02
1.330000e+00 1.330000e+00 1.330000e+00 5.800000e-01 3.000000e-02 3.000000e-02 0.000000e+00 0.000000e+00 3.000000e-02 3.000000e-02
1.660000e+00 1.660000e+00 1.660000e+00 4.000000e-01 2.000000e-02 2.000000e-02 0.000000e+00 0.000000e+00 2.000000e-02 2.000000e-02
2.100000e+00 2.100000e+00 2.100000e+00 2.100000e-01 1.000000e-02 1.000000e-02 0.000000e+00 0.000000e+00 1.000000e-02 1.000000e-02
