#   C  IMP5(1969/06-1970/06)
#   <E>  Elo  Eup   y   ystat_lo  ystat_up  ysyst_lo  ysyst_up  yerrtot_lo  yerrtot_up
2.400000e-02 1.500000e-02 4.400000e-02 4.400000e-01 1.300000e-01 1.300000e-01 0.000000e+00 0.000000e+00 1.300000e-01 1.300000e-01
5.300000e-02 4.400000e-02 6.300000e-02 9.100000e-01 2.200000e-01 2.200000e-01 0.000000e+00 0.000000e+00 2.200000e-01 2.200000e-01
8.100000e-02 6.300000e-02 9.800000e-02 1.180000e+00 2.000000e-01 2.000000e-01 0.000000e+00 0.000000e+00 2.000000e-01 2.000000e-01
1.180000e-01 9.800000e-02 1.400000e-01 2.010000e+00 3.300000e-01 3.300000e-01 0.000000e+00 0.000000e+00 3.300000e-01 3.300000e-01
1.570000e-01 1.400000e-01 1.830000e-01 2.090000e+00 3.300000e-01 3.300000e-01 0.000000e+00 0.000000e+00 3.300000e-01 3.300000e-01
3.160000e-01 2.280000e-01 3.980000e-01 2.420000e+00 4.200000e-01 4.200000e-01 0.000000e+00 0.000000e+00 4.200000e-01 4.200000e-01
5.180000e-01 3.980000e-01 6.500000e-01 1.990000e+00 3.100000e-01 3.100000e-01 0.000000e+00 0.000000e+00 3.100000e-01 3.100000e-01
8.290000e-01 6.500000e-01 1.043000e+00 1.470000e+00 2.500000e-01 2.500000e-01 0.000000e+00 0.000000e+00 2.500000e-01 2.500000e-01
