#   Be  Balloon(1972/10)
#   <E>  Elo  Eup   y   ystat_lo  ystat_up  ysyst_lo  ysyst_up  yerrtot_lo  yerrtot_up
2.600000e+00 2.600000e+00 2.600000e+00 6.900000e-02 1.500000e-02 1.500000e-02 0.000000e+00 0.000000e+00 1.500000e-02 1.500000e-02
3.300000e+00 3.300000e+00 3.300000e+00 5.700000e-02 1.000000e-02 1.000000e-02 0.000000e+00 0.000000e+00 1.000000e-02 1.000000e-02
4.300000e+00 4.300000e+00 4.300000e+00 3.100000e-02 7.000000e-03 7.000000e-03 0.000000e+00 0.000000e+00 7.000000e-03 7.000000e-03
5.700000e+00 5.700000e+00 5.700000e+00 2.000000e-02 4.000000e-03 4.000000e-03 0.000000e+00 0.000000e+00 4.000000e-03 4.000000e-03
8.300000e+00 8.300000e+00 8.300000e+00 5.500000e-03 1.800000e-03 1.800000e-03 0.000000e+00 0.000000e+00 1.800000e-03 1.800000e-03
1.200000e+01 1.200000e+01 1.200000e+01 1.600000e-03 8.000000e-04 8.000000e-04 0.000000e+00 0.000000e+00 8.000000e-04 8.000000e-04
1.880000e+01 1.880000e+01 1.880000e+01 5.400000e-04 3.400000e-04 3.400000e-04 0.000000e+00 0.000000e+00 3.400000e-04 3.400000e-04
3.370000e+01 3.370000e+01 3.370000e+01 2.600000e-05 8.400000e-05 8.400000e-05 0.000000e+00 0.000000e+00 8.400000e-05 8.400000e-05
1.470000e+02 1.470000e+02 1.470000e+02 1.500000e-06 3.100000e-06 3.100000e-06 0.000000e+00 0.000000e+00 3.100000e-06 3.100000e-06
