#   B  Balloon(1974/07+1974/08+1976/09)
#   <E>  Elo  Eup   y   ystat_lo  ystat_up  ysyst_lo  ysyst_up  yerrtot_lo  yerrtot_up
3.968630e-01 3.500000e-01 4.500000e-01 1.360000e-01 5.000000e-03 5.000000e-03 0.000000e+00 0.000000e+00 5.000000e-03 5.000000e-03
5.196150e-01 4.500000e-01 6.000000e-01 1.690000e-01 5.000000e-03 5.000000e-03 0.000000e+00 0.000000e+00 5.000000e-03 5.000000e-03
6.928200e-01 6.000000e-01 8.000000e-01 2.080000e-01 6.000000e-03 6.000000e-03 0.000000e+00 0.000000e+00 6.000000e-03 6.000000e-03
9.380830e-01 8.000000e-01 1.100000e+00 2.190000e-01 6.000000e-03 6.000000e-03 0.000000e+00 0.000000e+00 6.000000e-03 6.000000e-03
1.284520e+00 1.100000e+00 1.500000e+00 1.700000e-01 5.000000e-03 5.000000e-03 0.000000e+00 0.000000e+00 5.000000e-03 5.000000e-03
1.732050e+00 1.500000e+00 2.000000e+00 1.520000e-01 5.000000e-03 5.000000e-03 0.000000e+00 0.000000e+00 5.000000e-03 5.000000e-03
2.449490e+00 2.000000e+00 3.000000e+00 1.600000e-01 5.000000e-03 5.000000e-03 0.000000e+00 0.000000e+00 5.000000e-03 5.000000e-03
3.464100e+00 3.000000e+00 4.000000e+00 8.600000e-02 4.000000e-03 4.000000e-03 0.000000e+00 0.000000e+00 4.000000e-03 4.000000e-03
