#   B  TRACER06(2006/07)
#   <E>  Elo  Eup   y   ystat_lo  ystat_up  ysyst_lo  ysyst_up  yerrtot_lo  yerrtot_up
9.000000e-01 8.000000e-01 1.000000e+00 1.130000e+00 3.000000e-02 3.000000e-02 1.000000e-01 1.000000e-01 1.044031e-01 1.044031e-01
1.100000e+00 1.000000e+00 1.300000e+00 7.300000e-01 2.000000e-02 2.000000e-02 1.000000e-02 1.000000e-02 2.236068e-02 2.236068e-02
1.500000e+00 1.300000e+00 1.700000e+00 3.800000e-01 1.000000e-02 1.000000e-02 1.000000e-02 1.000000e-02 1.414214e-02 1.414214e-02
2.380000e+01 9.500000e+00 8.650000e+01 4.900000e-04 1.000000e-05 1.000000e-05 1.000000e-04 1.000000e-04 1.004988e-04 1.004988e-04
1.730000e+02 8.650000e+01 4.320000e+02 1.600000e-06 1.000000e-07 1.000000e-07 4.000000e-07 4.000000e-07 4.123106e-07 4.123106e-07
2.070000e+03 1.500000e+03 5.000000e+03 4.000000e-09 3.000000e-09 8.000000e-09 2.000000e-09 2.000000e-09 3.605551e-09 8.246211e-09
