#   Fe  TRACER99
#   <E>  Elo  Eup   y   ystat_lo  ystat_up  ysyst_lo  ysyst_up  yerrtot_lo  yerrtot_up
6.720000e+00 3.000000e+00 1.410000e+01 9.229000e-03 1.568000e-04 1.568000e-04 0.000000e+00 0.000000e+00 1.568000e-04 1.568000e-04
2.250000e+01 1.410000e+01 3.720000e+01 5.303000e-04 2.296000e-05 2.296000e-05 0.000000e+00 0.000000e+00 2.296000e-05 2.296000e-05
6.430000e+01 3.720000e+01 1.175000e+02 3.595000e-05 3.248000e-06 3.248000e-06 0.000000e+00 0.000000e+00 3.248000e-06 3.248000e-06
1.950000e+02 1.175000e+02 3.400000e+02 1.590000e-06 3.640000e-07 4.536000e-07 0.000000e+00 0.000000e+00 3.640000e-07 4.536000e-07
5.120000e+02 3.400000e+02 7.940000e+02 5.768000e-08 4.760000e-08 1.322000e-07 0.000000e+00 0.000000e+00 4.760000e-08 1.322000e-07
1.240000e+03 7.940000e+02 1.360000e+03 2.464000e-08 2.072000e-08 5.600000e-08 0.000000e+00 0.000000e+00 2.072000e-08 5.600000e-08
