#   C  ACE-CRIS(2001/05-2003/09)
#   <E>  Elo  Eup   y   ystat_lo  ystat_up  ysyst_lo  ysyst_up  yerrtot_lo  yerrtot_up
7.200000e-02 7.200000e-02 7.200000e-02 1.135000e+00 3.400000e-02 3.400000e-02 0.000000e+00 0.000000e+00 3.400000e-02 3.400000e-02
8.500000e-02 8.500000e-02 8.500000e-02 1.277000e+00 3.800000e-02 3.800000e-02 0.000000e+00 0.000000e+00 3.800000e-02 3.800000e-02
1.000000e-01 1.000000e-01 1.000000e-01 1.442000e+00 4.300000e-02 4.300000e-02 0.000000e+00 0.000000e+00 4.300000e-02 4.300000e-02
1.200000e-01 1.200000e-01 1.200000e-01 1.660000e+00 5.200000e-02 5.200000e-02 0.000000e+00 0.000000e+00 5.200000e-02 5.200000e-02
1.420000e-01 1.420000e-01 1.420000e-01 1.856000e+00 6.100000e-02 6.100000e-02 0.000000e+00 0.000000e+00 6.100000e-02 6.100000e-02
1.700000e-01 1.700000e-01 1.700000e-01 2.047000e+00 7.500000e-02 7.500000e-02 0.000000e+00 0.000000e+00 7.500000e-02 7.500000e-02
2.000000e-01 2.000000e-01 2.000000e-01 2.183000e+00 8.900000e-02 8.900000e-02 0.000000e+00 0.000000e+00 8.900000e-02 8.900000e-02
