#   He  PAMELA(2006/07-2008/12)
#   <E>  Elo  Eup   y   ystat_lo  ystat_up  ysyst_lo  ysyst_up  yerrtot_lo  yerrtot_up
2.468152e+00 2.328949e+00 2.622294e+00 2.501836e+01 6.238993e-02 6.238993e-02 1.039832e+00 1.039832e+00 1.041702e+00 1.041702e+00
2.772092e+00 2.622294e+00 2.941711e+00 2.006566e+01 6.199483e-02 6.199483e-02 8.265978e-01 8.265978e-01 8.289193e-01 8.289193e-01
3.106924e+00 2.941711e+00 3.292023e+00 1.617665e+01 6.166448e-02 6.166448e-02 6.166448e-01 6.166448e-01 6.197204e-01 6.197204e-01
3.477539e+00 3.292023e+00 3.683007e+00 1.301406e+01 4.092472e-02 4.092472e-02 4.092472e-01 4.092472e-01 4.112883e-01 4.112883e-01
3.883960e+00 3.683007e+00 4.109808e+00 1.029465e+01 4.077088e-02 4.077088e-02 4.077088e-01 4.077088e-01 4.097423e-01 4.097423e-01
4.336015e+00 4.109808e+00 4.582249e+00 8.189201e+00 4.064119e-02 4.064119e-02 4.064120e-01 4.064120e-01 4.084390e-01 4.084390e-01
4.828806e+00 4.582249e+00 5.095407e+00 6.525986e+00 2.026704e-02 2.026704e-02 2.026704e-01 2.026704e-01 2.036812e-01 2.036812e-01
5.367243e+00 5.095407e+00 5.664090e+00 5.237655e+00 2.022261e-02 2.022261e-02 2.022261e-01 2.022261e-01 2.032347e-01 2.032347e-01
5.966164e+00 5.664090e+00 6.288317e+00 4.099597e+00 1.614809e-02 1.614809e-02 1.614809e-01 1.614809e-01 1.622863e-01 1.622863e-01
6.620637e+00 6.288317e+00 6.978010e+00 3.262943e+00 1.410785e-02 1.410785e-02 1.209244e-01 1.209244e-01 1.217446e-01 1.217446e-01
7.335611e+00 6.978010e+00 7.728207e+00 2.600580e+00 1.207700e-02 1.207700e-02 1.006416e-01 1.006416e-01 1.013636e-01 1.013636e-01
8.125986e+00 7.728207e+00 8.553806e+00 2.016706e+00 1.005337e-02 1.005337e-02 8.042695e-02 8.042695e-02 8.105285e-02 8.105285e-02
8.991771e+00 8.553806e+00 9.464767e+00 1.587016e+00 8.035523e-03 8.035523e-03 6.026642e-02 6.026642e-02 6.079976e-02 6.079976e-02
9.942919e+00 9.464767e+00 1.045611e+01 1.270676e+00 6.022161e-03 6.022161e-03 4.014774e-02 4.014774e-02 4.059689e-02 4.059689e-02
1.098441e+01 1.045611e+01 1.154776e+01 9.749872e-01 6.018439e-03 6.018439e-03 4.012293e-02 4.012293e-02 4.057180e-02 4.057180e-02
1.212621e+01 1.154776e+01 1.274969e+01 7.619435e-01 4.010229e-03 4.010229e-03 2.005115e-02 2.005115e-02 2.044824e-02 2.044824e-02
1.337829e+01 1.274969e+01 1.406190e+01 6.092938e-01 4.008512e-03 4.008512e-03 2.004256e-02 2.004256e-02 2.043948e-02 2.043948e-02
1.475562e+01 1.406190e+01 1.550435e+01 4.668247e-01 4.007079e-03 4.007079e-03 1.803186e-02 1.803186e-02 1.847173e-02 1.847173e-02
1.626318e+01 1.550435e+01 1.708203e+01 3.685419e-01 2.002945e-03 2.002945e-03 1.402061e-02 1.402061e-02 1.416295e-02 1.416295e-02
1.792096e+01 1.708203e+01 1.881491e+01 2.863502e-01 2.002449e-03 2.002449e-03 1.001224e-02 1.001224e-02 1.021052e-02 1.021052e-02
1.973393e+01 1.881491e+01 2.071797e+01 2.242282e-01 2.002037e-03 2.002037e-03 8.008150e-03 8.008150e-03 8.254612e-03 8.254612e-03
2.172708e+01 2.071797e+01 2.280121e+01 1.793518e-01 1.801525e-03 1.801525e-03 6.005083e-03 6.005083e-03 6.269491e-03 6.269491e-03
2.390540e+01 2.280121e+01 2.508960e+01 1.354954e-01 1.400987e-03 1.400987e-03 6.004230e-03 6.004230e-03 6.165512e-03 6.165512e-03
2.630385e+01 2.508960e+01 2.759813e+01 1.038608e-01 1.200703e-03 1.200703e-03 4.002345e-03 4.002345e-03 4.178571e-03 4.178571e-03
2.892745e+01 2.759813e+01 3.034679e+01 8.143969e-02 1.000488e-03 1.000488e-03 4.001951e-03 4.001951e-03 4.125117e-03 4.125117e-03
3.180617e+01 3.034679e+01 3.336057e+01 6.362580e-02 8.003244e-04 8.003244e-04 2.000811e-03 2.000811e-03 2.154939e-03 2.154939e-03
3.496001e+01 3.336057e+01 3.666946e+01 4.981680e-02 8.002699e-04 8.002699e-04 2.000675e-03 2.000675e-03 2.154793e-03 2.154793e-03
3.842394e+01 3.666946e+01 4.029344e+01 3.801066e-02 6.001684e-04 6.001684e-04 1.400393e-03 1.400393e-03 1.523582e-03 1.523582e-03
4.221797e+01 4.029344e+01 4.426751e+01 2.940686e-02 6.001401e-04 6.001401e-04 1.200280e-03 1.200280e-03 1.341954e-03 1.341954e-03
4.637708e+01 4.426751e+01 4.862667e+01 2.420470e-02 4.000776e-04 4.000776e-04 1.000194e-03 1.000194e-03 1.077242e-03 1.077242e-03
5.213109e+01 4.862667e+01 5.597054e+01 1.720265e-02 4.000617e-04 4.000617e-04 6.000926e-04 6.000926e-04 7.212215e-04 7.212215e-04
5.999003e+01 5.597054e+01 6.439955e+01 1.160136e-02 2.000234e-04 2.000234e-04 4.000468e-04 4.000468e-04 4.472659e-04 4.472659e-04
6.901411e+01 6.439955e+01 7.407369e+01 7.960707e-03 1.800160e-04 1.800160e-04 4.000355e-04 4.000355e-04 4.386732e-04 4.386732e-04
7.937831e+01 7.407369e+01 8.518295e+01 5.500370e-03 1.400094e-04 1.400094e-04 2.000135e-04 2.000135e-04 2.441476e-04 2.441476e-04
9.127261e+01 8.518295e+01 9.794230e+01 3.720190e-03 1.000051e-04 1.000051e-04 1.600082e-04 1.600082e-04 1.886893e-04 1.886893e-04
1.049320e+02 9.794230e+01 1.125867e+02 2.420094e-03 8.000310e-05 8.000310e-05 1.000039e-04 1.000039e-04 1.280675e-04 1.280675e-04
1.206165e+02 1.125867e+02 1.294062e+02 1.560046e-03 6.000176e-05 6.000176e-05 6.000176e-05 6.000176e-05 8.485530e-05 8.485530e-05
1.386260e+02 1.294062e+02 1.487158e+02 1.120025e-03 4.000089e-05 4.000089e-05 6.000134e-05 6.000134e-05 7.211263e-05 7.211263e-05
1.593006e+02 1.487158e+02 1.708854e+02 8.200139e-04 4.000068e-05 4.000068e-05 4.000068e-05 4.000068e-05 5.656950e-05 5.656950e-05
1.830403e+02 1.708854e+02 1.963401e+02 5.600072e-04 4.000051e-05 4.000051e-05 2.000026e-05 2.000026e-05 4.472193e-05 4.472193e-05
2.103000e+02 1.963401e+02 2.255648e+02 4.000039e-04 2.000019e-05 2.000019e-05 2.000019e-05 2.000019e-05 2.828454e-05 2.828454e-05
2.415947e+02 2.255648e+02 2.591246e+02 2.800021e-04 2.000015e-05 2.000015e-05 1.600012e-05 1.600012e-05 2.561269e-05 2.561269e-05
2.902944e+02 2.591246e+02 3.264542e+02 1.680009e-04 1.200006e-05 1.200006e-05 1.200006e-05 1.200006e-05 1.697065e-05 1.697065e-05
3.739241e+02 3.264542e+02 4.306489e+02 1.020003e-04 1.000003e-05 1.000003e-05 1.000003e-05 1.000003e-05 1.414218e-05 1.414218e-05
5.042338e+02 4.306489e+02 5.948136e+02 6.000010e-05 1.400002e-05 1.400002e-05 1.000002e-05 1.000002e-05 1.720468e-05 1.720468e-05
