1.379400e+00 1.340000e+00 1.420000e+00 8.450000e+02 6.000000e+00 6.000000e+00 5.200000e+01 5.200000e+01 5.234501e+01 5.234501e+01
1.469100e+00 1.420000e+00 1.520000e+00 7.820000e+02 5.000000e+00 5.000000e+00 4.800000e+01 4.800000e+01 4.825971e+01 4.825971e+01
1.569200e+00 1.520000e+00 1.620000e+00 7.190000e+02 5.000000e+00 5.000000e+00 4.400000e+01 4.400000e+01 4.428318e+01 4.428318e+01
1.669200e+00 1.620000e+00 1.720000e+00 6.700000e+02 4.000000e+00 4.000000e+00 4.000000e+01 4.000000e+01 4.019950e+01 4.019950e+01
1.774100e+00 1.720000e+00 1.830000e+00 6.120000e+02 4.000000e+00 4.000000e+00 3.600000e+01 3.600000e+01 3.622154e+01 3.622154e+01
1.889000e+00 1.830000e+00 1.950000e+00 5.620000e+02 4.000000e+00 4.000000e+00 3.300000e+01 3.300000e+01 3.324154e+01 3.324154e+01
2.009100e+00 1.950000e+00 2.070000e+00 5.120000e+02 4.000000e+00 4.000000e+00 3.000000e+01 3.000000e+01 3.026549e+01 3.026549e+01
2.134000e+00 2.070000e+00 2.200000e+00 4.610000e+02 3.000000e+00 3.000000e+00 2.700000e+01 2.700000e+01 2.716616e+01 2.716616e+01
2.264000e+00 2.200000e+00 2.330000e+00 4.280000e+02 3.000000e+00 3.000000e+00 2.400000e+01 2.400000e+01 2.418677e+01 2.418677e+01
2.403800e+00 2.330000e+00 2.480000e+00 3.880000e+02 3.000000e+00 3.000000e+00 2.200000e+01 2.200000e+01 2.220360e+01 2.220360e+01
2.549000e+00 2.480000e+00 2.620000e+00 3.560000e+02 3.000000e+00 3.000000e+00 2.000000e+01 2.000000e+01 2.022375e+01 2.022375e+01
2.698800e+00 2.620000e+00 2.780000e+00 3.220000e+02 2.000000e+00 2.000000e+00 1.800000e+01 1.800000e+01 1.811077e+01 1.811077e+01
2.858800e+00 2.780000e+00 2.940000e+00 2.910000e+02 2.000000e+00 2.000000e+00 1.600000e+01 1.600000e+01 1.612452e+01 1.612452e+01
3.028600e+00 2.940000e+00 3.120000e+00 2.620000e+02 2.000000e+00 2.000000e+00 1.400000e+01 1.400000e+01 1.414214e+01 1.414214e+01
3.208700e+00 3.120000e+00 3.300000e+00 2.390000e+02 2.000000e+00 2.000000e+00 1.300000e+01 1.300000e+01 1.315295e+01 1.315295e+01
3.393600e+00 3.300000e+00 3.490000e+00 2.150000e+02 2.000000e+00 2.000000e+00 1.200000e+01 1.200000e+01 1.216553e+01 1.216553e+01
3.588600e+00 3.490000e+00 3.690000e+00 1.940000e+02 2.000000e+00 2.000000e+00 1.000000e+01 1.000000e+01 1.019804e+01 1.019804e+01
3.899000e+00 3.690000e+00 4.120000e+00 1.647000e+02 9.853000e-01 9.853000e-01 8.790000e+00 8.790000e+00 8.845050e+00 8.845050e+00
4.348600e+00 4.120000e+00 4.590000e+00 1.343000e+02 8.364000e-01 8.364000e-01 7.113000e+00 7.113000e+00 7.162006e+00 7.162006e+00
4.843000e+00 4.590000e+00 5.110000e+00 1.091000e+02 7.083000e-01 7.083000e-01 5.731000e+00 5.731000e+00 5.774604e+00 5.774604e+00
5.387400e+00 5.110000e+00 5.680000e+00 8.697000e+01 5.944000e-01 5.944000e-01 4.536000e+00 4.536000e+00 4.574779e+00 4.574779e+00
5.981900e+00 5.680000e+00 6.300000e+00 6.955000e+01 4.994000e-01 4.994000e-01 3.601000e+00 3.601000e+00 3.635464e+00 3.635464e+00
6.636000e+00 6.300000e+00 6.990000e+00 5.560000e+01 4.197000e-01 4.197000e-01 2.859000e+00 2.859000e+00 2.889642e+00 2.889642e+00
7.355400e+00 6.990000e+00 7.740000e+00 4.415000e+01 3.514000e-01 3.514000e-01 2.255000e+00 2.255000e+00 2.282215e+00 2.282215e+00
8.144400e+00 7.740000e+00 8.570000e+00 3.465000e+01 2.923000e-01 2.923000e-01 1.759000e+00 1.759000e+00 1.783121e+00 1.783121e+00
9.013500e+00 8.570000e+00 9.480000e+00 2.712000e+01 2.424000e-01 2.424000e-01 1.368000e+00 1.368000e+00 1.389310e+00 1.389310e+00
9.967400e+00 9.480000e+00 1.048000e+01 2.132000e+01 2.014000e-01 2.014000e-01 1.075000e+00 1.075000e+00 1.093703e+00 1.093703e+00
1.101100e+01 1.048000e+01 1.157000e+01 1.677000e+01 1.672000e-01 1.672000e-01 8.456000e-01 8.456000e-01 8.619717e-01 8.619717e-01
1.215500e+01 1.157000e+01 1.277000e+01 1.346000e+01 1.399000e-01 1.399000e-01 6.785000e-01 6.785000e-01 6.927729e-01 6.927729e-01
1.341300e+01 1.277000e+01 1.409000e+01 1.028000e+01 1.143000e-01 1.143000e-01 5.182000e-01 5.182000e-01 5.306559e-01 5.306559e-01
1.479700e+01 1.409000e+01 1.554000e+01 7.855000e+00 9.319000e-02 9.319000e-02 3.960000e-01 3.960000e-01 4.068174e-01 4.068174e-01
1.631000e+01 1.554000e+01 1.712000e+01 6.257000e+00 7.736000e-02 7.736000e-02 3.154000e-01 3.154000e-01 3.247487e-01 3.247487e-01
1.796900e+01 1.712000e+01 1.886000e+01 4.915000e+00 6.357000e-02 6.357000e-02 2.478000e-01 2.478000e-01 2.558241e-01 2.558241e-01
1.978700e+01 1.886000e+01 2.076000e+01 3.806000e+00 5.230000e-02 5.230000e-02 1.919000e-01 1.919000e-01 1.988992e-01 1.988992e-01
2.177900e+01 2.076000e+01 2.285000e+01 2.847000e+00 4.282000e-02 4.282000e-02 1.435000e-01 1.435000e-01 1.497525e-01 1.497525e-01
2.397200e+01 2.285000e+01 2.515000e+01 2.261000e+00 3.642000e-02 3.642000e-02 1.140000e-01 1.140000e-01 1.196763e-01 1.196763e-01
2.637500e+01 2.515000e+01 2.766000e+01 1.735000e+00 3.049000e-02 3.049000e-02 8.745000e-02 8.745000e-02 9.261286e-02 9.261286e-02
2.900700e+01 2.766000e+01 3.042000e+01 1.388000e+00 2.603000e-02 2.603000e-02 6.997000e-02 6.997000e-02 7.465495e-02 7.465495e-02
3.189400e+01 3.042000e+01 3.344000e+01 1.015000e+00 2.127000e-02 2.127000e-02 5.118000e-02 5.118000e-02 5.542387e-02 5.542387e-02
3.505600e+01 3.344000e+01 3.675000e+01 8.151000e-01 1.820000e-02 1.820000e-02 4.109000e-02 4.109000e-02 4.494027e-02 4.494027e-02
3.852700e+01 3.675000e+01 4.039000e+01 6.222000e-01 1.520000e-02 1.520000e-02 3.137000e-02 3.137000e-02 3.485853e-02 3.485853e-02
4.233300e+01 4.039000e+01 4.437000e+01 4.986000e-01 1.300000e-02 1.300000e-02 2.514000e-02 2.514000e-02 2.830229e-02 2.830229e-02
4.650300e+01 4.437000e+01 4.874000e+01 3.550000e-01 1.049000e-02 1.049000e-02 1.790000e-02 1.790000e-02 2.074729e-02 2.074729e-02
