8.820000e-02 8.200000e-02 9.500000e-02 1.045000e+03 3.100000e+01 3.100000e+01 1.020000e+02 9.000000e+01 1.066068e+02 9.518929e+01
9.740000e-02 9.500000e-02 1.000000e-01 1.111000e+03 3.000000e+01 3.000000e+01 9.800000e+01 9.400000e+01 1.024890e+02 9.867117e+01
1.048000e-01 1.000000e-01 1.100000e-01 1.151000e+03 2.700000e+01 2.700000e+01 9.400000e+01 9.700000e+01 9.780082e+01 1.006876e+02
1.148000e-01 1.100000e-01 1.200000e-01 1.230000e+03 2.700000e+01 2.700000e+01 9.100000e+01 1.020000e+02 9.492102e+01 1.055130e+02
1.249000e-01 1.200000e-01 1.300000e-01 1.334000e+03 2.600000e+01 2.600000e+01 8.800000e+01 1.100000e+02 9.176056e+01 1.130310e+02
1.396000e-01 1.300000e-01 1.500000e-01 1.411000e+03 2.500000e+01 2.500000e+01 8.600000e+01 1.150000e+02 8.956004e+01 1.176860e+02
1.549000e-01 1.500000e-01 1.600000e-01 1.453000e+03 2.300000e+01 2.300000e+01 8.500000e+01 1.170000e+02 8.805680e+01 1.192393e+02
1.649000e-01 1.600000e-01 1.700000e-01 1.477000e+03 2.200000e+01 2.200000e+01 8.300000e+01 1.180000e+02 8.586617e+01 1.200333e+02
1.797000e-01 1.700000e-01 1.900000e-01 1.545000e+03 2.100000e+01 2.100000e+01 8.100000e+01 1.220000e+02 8.367795e+01 1.237942e+02
1.997000e-01 1.900000e-01 2.100000e-01 1.613000e+03 2.000000e+01 2.000000e+01 8.000000e+01 1.260000e+02 8.246211e+01 1.275774e+02
2.149000e-01 2.100000e-01 2.200000e-01 1.634000e+03 1.900000e+01 1.900000e+01 7.800000e+01 1.260000e+02 8.028076e+01 1.274245e+02
2.297000e-01 2.200000e-01 2.400000e-01 1.673000e+03 1.800000e+01 1.800000e+01 7.700000e+01 1.280000e+02 7.907591e+01 1.292594e+02
2.498000e-01 2.400000e-01 2.600000e-01 1.732000e+03 1.800000e+01 1.800000e+01 7.600000e+01 1.310000e+02 7.810250e+01 1.322309e+02
2.745000e-01 2.600000e-01 2.900000e-01 1.775000e+03 1.700000e+01 1.700000e+01 7.500000e+01 1.330000e+02 7.690254e+01 1.340821e+02
