8.820000e-02 8.200000e-02 9.500000e-02 7.210000e+02 3.200000e+01 3.200000e+01 1.000000e+02 6.100000e+01 1.049952e+02 6.888396e+01
9.740000e-02 9.500000e-02 1.000000e-01 7.590000e+02 3.600000e+01 3.600000e+01 9.600000e+01 6.300000e+01 1.025280e+02 7.256032e+01
1.048000e-01 1.000000e-01 1.100000e-01 8.180000e+02 3.000000e+01 3.000000e+01 9.300000e+01 6.700000e+01 9.771898e+01 7.340981e+01
1.148000e-01 1.100000e-01 1.200000e-01 8.930000e+02 3.400000e+01 3.400000e+01 8.900000e+01 7.200000e+01 9.527329e+01 7.962412e+01
1.249000e-01 1.200000e-01 1.300000e-01 9.280000e+02 3.000000e+01 3.000000e+01 8.600000e+01 7.400000e+01 9.108238e+01 7.984986e+01
1.396000e-01 1.300000e-01 1.500000e-01 9.600000e+02 2.800000e+01 2.800000e+01 8.400000e+01 7.600000e+01 8.854377e+01 8.099383e+01
1.549000e-01 1.500000e-01 1.600000e-01 1.030000e+03 2.800000e+01 2.800000e+01 8.300000e+01 8.100000e+01 8.759566e+01 8.570298e+01
1.649000e-01 1.600000e-01 1.700000e-01 1.085000e+03 2.700000e+01 2.700000e+01 8.100000e+01 8.400000e+01 8.538150e+01 8.823265e+01
1.797000e-01 1.700000e-01 1.900000e-01 1.123000e+03 2.500000e+01 2.500000e+01 7.900000e+01 8.600000e+01 8.286133e+01 8.956004e+01
1.997000e-01 1.900000e-01 2.100000e-01 1.164000e+03 2.400000e+01 2.400000e+01 7.800000e+01 8.800000e+01 8.160882e+01 9.121403e+01
2.149000e-01 2.100000e-01 2.200000e-01 1.194000e+03 2.200000e+01 2.200000e+01 7.600000e+01 9.000000e+01 7.912016e+01 9.264988e+01
2.297000e-01 2.200000e-01 2.400000e-01 1.222000e+03 2.200000e+01 2.200000e+01 7.500000e+01 9.100000e+01 7.816009e+01 9.362158e+01
2.498000e-01 2.400000e-01 2.600000e-01 1.278000e+03 2.100000e+01 2.100000e+01 7.400000e+01 9.400000e+01 7.692204e+01 9.631718e+01
2.745000e-01 2.600000e-01 2.900000e-01 1.359000e+03 2.000000e+01 2.000000e+01 7.300000e+01 9.800000e+01 7.569016e+01 1.000200e+02
2.998000e-01 2.900000e-01 3.100000e-01 1.371000e+03 2.000000e+01 2.000000e+01 7.200000e+01 9.800000e+01 7.472617e+01 1.000200e+02
3.246000e-01 3.100000e-01 3.400000e-01 1.380000e+03 1.900000e+01 1.900000e+01 7.100000e+01 9.800000e+01 7.349830e+01 9.982485e+01
3.498000e-01 3.400000e-01 3.600000e-01 1.381000e+03 1.800000e+01 1.800000e+01 7.000000e+01 9.700000e+01 7.227724e+01 9.865597e+01
3.747000e-01 3.600000e-01 3.900000e-01 1.398000e+03 1.700000e+01 1.700000e+01 6.900000e+01 9.700000e+01 7.106335e+01 9.847842e+01
4.095000e-01 3.900000e-01 4.300000e-01 1.410000e+03 1.600000e+01 1.600000e+01 6.800000e+01 9.600000e+01 6.985700e+01 9.732420e+01
4.447000e-01 4.300000e-01 4.600000e-01 1.396000e+03 1.600000e+01 1.600000e+01 6.800000e+01 9.400000e+01 6.985700e+01 9.535198e+01
4.795000e-01 4.600000e-01 5.000000e-01 1.391000e+03 1.500000e+01 1.500000e+01 6.700000e+01 9.300000e+01 6.865858e+01 9.420191e+01
5.196000e-01 5.000000e-01 5.400000e-01 1.349000e+03 1.400000e+01 1.400000e+01 6.600000e+01 8.900000e+01 6.746851e+01 9.009439e+01
5.596000e-01 5.400000e-01 5.800000e-01 1.328000e+03 1.400000e+01 1.400000e+01 6.500000e+01 8.600000e+01 6.649060e+01 8.713208e+01
5.996000e-01 5.800000e-01 6.200000e-01 1.300000e+03 9.000000e+00 9.000000e+00 6.400000e+01 8.400000e+01 6.462971e+01 8.448077e+01
6.445000e-01 6.200000e-01 6.700000e-01 1.254000e+03 8.000000e+00 8.000000e+00 6.400000e+01 8.000000e+01 6.449806e+01 8.039900e+01
6.945000e-01 6.700000e-01 7.200000e-01 1.220000e+03 8.000000e+00 8.000000e+00 6.300000e+01 7.700000e+01 6.350591e+01 7.741447e+01
7.445000e-01 7.200000e-01 7.700000e-01 1.173000e+03 7.000000e+00 7.000000e+00 6.200000e+01 7.300000e+01 6.239391e+01 7.333485e+01
7.994000e-01 7.700000e-01 8.300000e-01 1.125000e+03 7.000000e+00 7.000000e+00 6.100000e+01 6.900000e+01 6.140033e+01 6.935416e+01
8.594000e-01 8.300000e-01 8.900000e-01 1.064000e+03 6.000000e+00 6.000000e+00 6.000000e+01 6.400000e+01 6.029925e+01 6.428063e+01
9.243000e-01 8.900000e-01 9.600000e-01 1.003000e+03 6.000000e+00 6.000000e+00 6.000000e+01 6.000000e+01 6.029925e+01 6.029925e+01
9.895000e-01 9.600000e-01 1.020000e+00 9.640000e+02 5.000000e+00 5.000000e+00 5.900000e+01 5.700000e+01 5.921149e+01 5.721888e+01
