#   H  AMS02(2011/06-2013/11)
#   <E>  Elo  Eup   y   ystat_lo  ystat_up  ysyst_lo  ysyst_up  yerrtot_lo  yerrtot_up
7.257369e+02 6.430007e+02 8.220005e+02 1.860002e-04 1.000001e-06 1.000001e-06 6.000005e-06 6.000005e-06 6.082768e-06 6.082768e-06
9.609409e+02 8.220005e+02 1.130000e+03 8.571004e-05 5.300003e-07 5.300003e-07 3.550002e-06 3.550002e-06 3.589347e-06 3.589347e-06
1.417258e+03 1.130000e+03 1.800000e+03 2.933001e-05 2.100000e-07 2.100000e-07 1.730000e-06 1.730000e-06 1.742699e-06 1.742699e-06
