#   B  ACE-CRIS(1997/08-1998/04)
#   <E>  Elo  Eup   y   ystat_lo  ystat_up  ysyst_lo  ysyst_up  yerrtot_lo  yerrtot_up
6.000000e-02 6.000000e-02 6.000000e-02 1.094000e+00 4.000000e-02 4.000000e-02 0.000000e+00 0.000000e+00 4.000000e-02 4.000000e-02
7.200000e-02 7.200000e-02 7.200000e-02 1.236000e+00 4.000000e-02 4.000000e-02 0.000000e+00 0.000000e+00 4.000000e-02 4.000000e-02
8.500000e-02 8.500000e-02 8.500000e-02 1.381000e+00 4.400000e-02 4.400000e-02 0.000000e+00 0.000000e+00 4.400000e-02 4.400000e-02
1.000000e-01 1.000000e-01 1.000000e-01 1.541000e+00 5.300000e-02 5.300000e-02 0.000000e+00 0.000000e+00 5.300000e-02 5.300000e-02
1.200000e-01 1.200000e-01 1.200000e-01 1.630000e+00 6.000000e-02 6.000000e-02 0.000000e+00 0.000000e+00 6.000000e-02 6.000000e-02
1.420000e-01 1.420000e-01 1.420000e-01 1.855000e+00 7.000000e-02 7.000000e-02 0.000000e+00 0.000000e+00 7.000000e-02 7.000000e-02
1.700000e-01 1.700000e-01 1.700000e-01 1.968000e+00 9.100000e-02 9.100000e-02 0.000000e+00 0.000000e+00 9.100000e-02 9.100000e-02
